POS	chr	cM	len	nsnps	cMmb	freqTV	freqTS	countTV	countTS	freqTScpg	countTScpg	freqTSnoncpg	countTSnoncpg	freqTVcpg	countTVcpg	freqTVnoncpg	countTVnoncpg	freqGC	countGC
137000001	chr8	0.00836805588485348	1e+06	939	0.836805588485348	0.565466958074826	0.543998547810545	788	2984	0.562836021505376	992	0.534617637215529	1992	0.346179512846179	111	0.601421029596805	677	0.548483464907113	3772
138000001	chr8	0.0225356013907724	1e+06	883	2.25356013907724	0.565429143233521	0.594356459277023	731	3336	0.623461639172558	1273	0.576396743325973	2063	0.38137037037037	125	0.603395061728395	606	0.589157081842108	4067
139000001	chr8	0.0150769270481478	1e+06	682	1.50769270481478	0.633987849179507	0.621570780266433	887	3795	0.643733920683462	1526	0.606665115975385	2269	0.429736709498614	147	0.674562062062062	740	0.623923180976791	4682
140000001	chr8	0.00893881987893751	1e+06	467	0.893881987893751	0.563781505794635	0.611878493035647	457	2558	0.674489001523885	1118	0.563268389917695	1440	0.522067901234568	90	0.574011000100918	367	0.604588170259812	3015
141000001	chr8	0.0158843810744495	1e+06	907	1.58843810744495	0.62831893254129	0.698811063683008	823	4295	0.718032598714417	2178	0.679035672422541	2117	0.477091729034734	193	0.674647266313933	630	0.68747557639703	5118
142000001	chr8	0.0113244717084352	1e+06	1223	1.13244717084352	0.638473778884738	0.675881706895701	803	4502	0.705337118026353	2378	0.642903850177861	2124	0.561280955511725	169	0.65905041476808	634	0.670219394701016	5305
143000001	chr8	0.0114804407661299	1e+06	957	1.14804407661299	0.621244026284349	0.701597984392884	620	3536	0.719205984216204	1957	0.679774769919017	1579	0.536611323967646	174	0.654262165753197	446	0.68961062779344	4156
144000001	chr8	0.00502137691623402	1e+06	551	0.502137691623402	0.57275468853077	0.681354192329802	393	2255	0.694129086513192	1057	0.670082854139615	1198	0.470450885668277	115	0.615074606981082	278	0.665236516728209	2648
1	chr9	0.027487071476328	989532	1059	2.77778500102351	0.52138751569366	0.529439044991874	944	3464	0.547021575984991	1066	0.521622957402774	2398	0.431931216931217	175	0.541744930886673	769	0.527714761040532	4408
1000001	chr9	0.0248420575528407	1e+06	1048	2.48420575528407	0.525057047568896	0.515371533228676	1055	3822	0.5165732578808	1021	0.514933489362265	2801	0.342795138888889	160	0.557640182081523	895	0.517466718307399	4877
2000001	chr9	0.0226930959130048	1e+06	833	2.26930959130048	0.518783497320214	0.521242410905726	926	3282	0.554083820662768	950	0.507863620481545	2332	0.364089614089614	143	0.547035381486212	783	0.520701309674694	4208
3000001	chr9	0.0147843174213401	1e+06	714	1.47843174213401	0.509787472035794	0.502920489296636	745	2725	0.495992439467892	774	0.505668982667958	1951	0.327060931899642	93	0.535851226993865	652	0.504394812680115	3470
4000001	chr9	0.0211025905457474	1e+06	878	2.11025905457474	0.517855740151604	0.537081319208749	943	3241	0.542764622546043	915	0.53484562593548	2326	0.428726566072245	162	0.536343481766017	781	0.532748211883011	4184
5000001	chr9	0.00716776051314792	1e+06	629	0.716776051314792	0.513462475633528	0.51468522698771	608	2215	0.507892771804062	620	0.51732555439452	1595	0.297164351851852	96	0.554018373842593	512	0.514421878484932	2823
6000001	chr9	0.00699642904640005	1e+06	534	0.699642904640005	0.529128086419753	0.50176759571319	576	2077	0.512231968810916	570	0.497809604561429	1507	0.397301871764237	93	0.554510773713672	483	0.507707905794977	2653
7000001	chr9	0.0179705961720078	1e+06	868	1.79705961720078	0.523752854212624	0.52592673837921	957	3419	0.519773932198327	992	0.528441606006501	2427	0.368372653475393	146	0.551725122162853	811	0.525451325411335	4376
8000001	chr9	0.0165847293500495	1e+06	726	1.65847293500495	0.512646793134598	0.502877952668748	943	3346	0.507466339046706	927	0.501119608653714	2419	0.345870505542038	137	0.540994623655914	806	0.505025776534287	4289
9000001	chr9	0.0142471754954525	1e+06	756	1.42471754954525	0.500098502758077	0.489017014669316	987	3411	0.484835819615912	864	0.490435370588492	2547	0.342300962379703	127	0.523401162790698	860	0.491503924342715	4398
10000001	chr9	0.0106367255319461	1e+06	910	1.06367255319461	0.533185227805481	0.489360145182063	869	2847	0.480808911873792	709	0.492195890933028	2138	0.398786717752235	116	0.55388938074861	753	0.499608798788024	3716
11000001	chr9	0.0034812929825494	1e+06	499	0.34812929825494	0.515546660197315	0.507364134104273	916	3017	0.523321914407705	746	0.502122168403542	2271	0.361761554943373	121	0.538952946657349	795	0.509269853377405	3933
12000001	chr9	0.0101971539421337	1e+06	630	1.01971539421337	0.526116001956338	0.485679440272161	833	2885	0.508262934326079	776	0.477369913773422	2109	0.30935534591195	106	0.557720719343828	727	0.494739057239057	3718
13000001	chr9	0.0105793927954024	1e+06	622	1.05793927954024	0.529862355635205	0.528667838058385	744	2814	0.538156734428664	798	0.524911816578483	2016	0.372269705603039	117	0.559269596550298	627	0.528917619136843	3558
14000001	chr9	0.0198626405012353	1e+06	602	1.98626405012353	0.52388180530257	0.510894829508031	732	2924	0.523028322440087	850	0.505922086503089	2074	0.362735542560104	114	0.553607814934676	618	0.513495066455953	3656
15000001	chr9	0.00739267121194714	1e+06	473	0.739267121194714	0.514738292011019	0.519146123077438	605	2213	0.545603674540682	635	0.508499389757311	1578	0.351543209876543	90	0.543257820927724	515	0.51819980022606	2818
16000001	chr9	0.0103722315842658	1e+06	1137	1.03722315842658	0.542869092429946	0.52361623076473	797	3165	0.547522625294699	974	0.512988741822608	2191	0.388707334785766	102	0.565494271249667	695	0.527489156243573	3962
17000001	chr9	0.00801551493213843	1e+06	694	0.801551493213843	0.535737697242122	0.507296000924642	791	2884	0.499953353857636	794	0.510085504164452	2090	0.275527864312911	107	0.576443036603855	684	0.513417737465357	3675
18000001	chr9	0.0119453189306998	1e+06	639	1.19453189306998	0.521859548465342	0.528237727278495	794	2919	0.570667464516671	882	0.509866088474336	2037	0.279814814814815	100	0.556736311239193	694	0.526873796770107	3713
19000001	chr9	0.0095499566599204	1e+06	621	0.95499566599204	0.56221492428389	0.527141679657403	609	2067	0.550616793263852	629	0.516873358059033	1438	0.371877691645134	86	0.593513207279938	523	0.535123595194597	2676
20000001	chr9	0.00948117597293932	1e+06	571	0.948117597293932	0.498712659118531	0.519476224833368	579	2156	0.538978494623656	589	0.512145760949207	1567	0.386434627398483	83	0.517501120071685	496	0.515080574175638	2735
21000001	chr9	0.00653829086192127	1e+06	570	0.653829086192127	0.551502201502202	0.518748196741227	715	2439	0.514820504067816	651	0.520178245919297	1788	0.367313067784766	106	0.583561393906222	609	0.526173407078607	3154
22000001	chr9	0.0081106870186632	1e+06	562	0.81106870186632	0.499455742945326	0.49331569277794	672	2278	0.537691376787121	658	0.475291495198903	1620	0.339831059129305	114	0.532067237488384	558	0.494714375392341	2950
23000001	chr9	0.00840130276663027	1e+06	533	0.840130276663027	0.52112562489921	0.496001407698655	689	2289	0.519894507510607	646	0.486607042221771	1643	0.368484224965706	108	0.549499585644164	581	0.501814230281322	2978
24000001	chr9	0.00630948358964031	1e+06	491	0.630948358964031	0.509957264957265	0.49435565702689	650	2263	0.507132730816941	627	0.489458820067011	1636	0.325601374570447	97	0.542294554952783	553	0.497836963293537	2913
25000001	chr9	0.0108911954725781	1e+06	740	1.08911954725781	0.485525977366255	0.49439115872225	720	2676	0.523869557908892	661	0.484721073430751	2015	0.33296130952381	112	0.513629995126706	608	0.492511614971862	3396
26000001	chr9	0.00608540507540036	1e+06	446	0.608540507540036	0.493326210826211	0.492828502087761	650	2457	0.525031044163697	686	0.480354790137399	1771	0.32520964360587	106	0.526084218409586	544	0.492932625254801	3107
27000001	chr9	0.0151948873010076	1e+06	655	1.51948873010076	0.536972196285922	0.533521978093709	714	2837	0.572824018761892	837	0.517074074074074	2000	0.34654374201788	116	0.573911495107147	598	0.534215713883413	3551
28000001	chr9	0.00847468619426359	1e+06	589	0.847468619426359	0.545604894021859	0.503032920339925	837	2798	0.523839931885909	783	0.494947615108905	2015	0.307760141093474	126	0.587754597072459	711	0.512835600387182	3635
29000001	chr9	0.00394139833342813	1e+06	782	0.394139833342813	0.526754952627046	0.525533644331354	688	2620	0.557987411568872	712	0.513423014209178	1908	0.404797084318361	94	0.546054682628757	594	0.525787652828161	3308
30000001	chr9	0.00249318116149273	1e+06	402	0.249318116149273	0.556978515311849	0.521246095493083	693	2490	0.548193250557147	698	0.510749937996032	1792	0.322029822029822	77	0.586347101972102	616	0.529025726952211	3183
31000001	chr9	0.00510773280788902	1e+06	748	0.510773280788902	0.513831821035211	0.521271773378515	649	2492	0.552572881004254	714	0.508702037245344	1778	0.364912280701754	95	0.539368565316219	554	0.519734514839577	3141
32000001	chr9	0.00745470100410357	1e+06	978	0.745470100410357	0.537291954476679	0.536238314992309	563	2504	0.538770913770914	777	0.535098865512878	1727	0.362301587301587	105	0.5774098334142	458	0.536431728435315	3067
33000001	chr9	0.0051068625627346	1e+06	394	0.51068625627346	0.556392609126984	0.562863933452169	448	1870	0.563495188101487	635	0.562539361223572	1235	0.415824915824916	88	0.590753600823045	360	0.561613220208992	2318
34000001	chr9	0.00303648129276032	1e+06	304	0.303648129276032	0.525655864197531	0.600554942359578	336	1510	0.601746632996633	528	0.599914196273667	982	0.382433489827856	71	0.564028651292802	265	0.586922174070061	1846
35000001	chr9	0.00324649565117352	1e+06	590	0.324649565117352	0.566225619110235	0.584484743811169	338	1544	0.578840405365996	508	0.587252431002431	1036	0.305469821673525	54	0.615805946791862	284	0.581205474869131	1882
36000001	chr9	0.00849091553033836	1e+06	866	0.849091553033836	0.568486892965071	0.586032150096639	527	2357	0.625588739028045	865	0.563098873001688	1492	0.396128841607565	94	0.605904114275939	433	0.582826064622181	2884
37000001	chr9	0.00566846935108922	1e+06	792	0.566846935108922	0.519123931623932	0.572044060711961	520	2162	0.603517538702724	756	0.555120910384068	1406	0.401300236406619	94	0.545122587376109	426	0.561783632999144	2682
38000001	chr9	0.0159845909639274	1e+06	774	1.59845909639274	0.541719706613324	0.587372857376878	611	2487	0.586662448782839	922	0.587791385634836	1565	0.434985632183908	116	0.566732136176581	495	0.578368959663343	3098
42000001	chr9	0.00282205339875303	1e+06	301	0.282205339875303	0.584355044699872	0.634407616853423	290	1061	0.607604646066185	338	0.646937913016751	723	0.496913580246914	36	0.596748323126276	254	0.623663541409655	1351
68000001	chr9	0.00540545590154072	1e+06	329	0.540545590154072	0.548211169284468	0.537390786784359	382	1649	0.560575836159319	557	0.525564713064713	1092	0.337669018224574	63	0.589791594101939	319	0.539425935043857	2031
69000001	chr9	0.00574937354444306	1e+06	607	0.574937354444306	0.570417207090359	0.568173326835608	514	2280	0.600205761316872	810	0.550522801713278	1470	0.398066207800721	113	0.618984945044795	401	0.568586123704234	2794
70000001	chr9	0.00501595766828629	1e+06	418	0.501595766828629	0.526941627939727	0.541048600353628	526	2367	0.57105396412037	768	0.526637018506937	1599	0.350143298059965	84	0.560541310541311	442	0.538483696278373	2893
71000001	chr9	0.00636373596184106	1e+06	412	0.636373596184106	0.543227614587768	0.520107474310809	522	2159	0.52994455211025	688	0.515506584082383	1471	0.385521885521885	77	0.570516021639617	445	0.524609045823145	2681
72000001	chr9	0.00486285197660759	1e+06	450	0.486285197660759	0.5480637904716	0.560342705810542	461	1881	0.581546731295053	596	0.550507998270644	1285	0.352977977977978	74	0.585367020767538	387	0.557925720340323	2342
73000001	chr9	0.0041108174916766	1e+06	325	0.41108174916766	0.524753997539975	0.524553322166388	542	1990	0.568479256641801	566	0.507093997086975	1424	0.296669653524492	62	0.554214891975309	480	0.524596278743198	2532
74000001	chr9	0.00531513040031637	1e+06	359	0.531513040031637	0.545472555889222	0.53475386266529	444	1829	0.533892225558892	555	0.535129222629223	1274	0.29255174291939	68	0.591213553979511	376	0.536847615323198	2273
75000001	chr9	0.010880967951753	1e+06	578	1.0880967951753	0.552546296296296	0.556982296762171	560	2385	0.574672784179826	781	0.548368661679136	1604	0.3932261208577	95	0.585095579450418	465	0.556138778846758	2945
76000001	chr9	0.0163952995577927	1e+06	814	1.63952995577927	0.565811422109132	0.54758560198375	655	2808	0.580107855107855	910	0.53199274089685	1898	0.382347020933977	92	0.595791395302941	563	0.551032876653726	3463
77000001	chr9	0.00730538021684235	1e+06	434	0.730538021684235	0.487526481116225	0.517741547760092	507	2157	0.558118133423944	654	0.500172494517139	1503	0.302278401997503	89	0.526969253942938	418	0.511991157824491	2664
78000001	chr9	0.00787190386786397	1e+06	937	0.787190386786397	0.500702160493827	0.531732365894159	600	2565	0.561567519900853	777	0.518767089236888	1788	0.310236625514403	90	0.534313725490196	510	0.525849862500731	3165
79000001	chr9	0.00729232610015614	1e+06	832	0.729232610015614	0.542075592943101	0.537256652214571	634	2614	0.550320385784119	841	0.531060036347685	1773	0.368323586744639	95	0.572699786985501	539	0.538197295201606	3248
80000001	chr9	0.00497923222942974	1e+06	757	0.497923222942974	0.550157661268772	0.536375661375661	693	2646	0.549348467266222	766	0.531089933018125	1880	0.324264986636121	97	0.586922073079791	596	0.539236076447817	3339
81000001	chr9	0.00965165714477266	1e+06	434	0.965165714477266	0.579557713052859	0.5340327771267	515	1991	0.535883190883191	650	0.533135857707073	1341	0.458155270655271	78	0.601226798881261	437	0.543388460287902	2506
82000001	chr9	0.00502748318679485	1e+06	419	0.502748318679485	0.547955412494039	0.527734817240822	466	1832	0.542675893886967	578	0.520848100891961	1254	0.366987179487179	78	0.584335624284078	388	0.53183525126519	2298
83000001	chr9	0.00597029551314223	1e+06	465	0.597029551314224	0.522373575498575	0.548041551709723	520	2215	0.565481686672822	722	0.539607675324353	1493	0.37509746588694	95	0.555294117647059	425	0.54316135147945	2735
84000001	chr9	0.00807770024593486	1e+06	668	0.807770024593486	0.524060799150405	0.549623046660711	558	2363	0.576315168671857	785	0.536344646293949	1578	0.357607607607608	111	0.565394813157677	447	0.544739878529677	2921
85000001	chr9	0.00589620042790147	1e+06	568	0.589620042790147	0.522637944066516	0.53990330961847	490	2124	0.54930316914853	679	0.535486351403306	1445	0.320695695695696	74	0.558560363247863	416	0.536666879197484	2614
86000001	chr9	0.00963478489764396	1e+06	742	0.963478489764396	0.559484441924918	0.573723362420919	588	2427	0.603077025941918	881	0.556995951320013	1546	0.41513987391647	94	0.586950817213975	494	0.570946418722196	3015
87000001	chr9	0.0125365588153477	1e+06	731	1.25365588153477	0.558833362404791	0.587384667659897	637	2834	0.609357725262576	1072	0.574016269390844	1762	0.400127226463104	131	0.599921314595228	506	0.582144915010084	3471
88000001	chr9	0.00989995439150846	1e+06	973	0.989995439150846	0.58159059222889	0.584883029762663	611	2617	0.602858702198133	984	0.574051393708467	1633	0.490273530411145	109	0.601418400472185	502	0.584259832943228	3228
89000001	chr9	0.0082366777802528	1e+06	651	0.82366777802528	0.621058669288758	0.642095293071646	565	2791	0.647621231135566	1151	0.638217028003613	1640	0.476614434947768	117	0.658781828703704	448	0.638553668388293	3356
90000001	chr9	0.00817985447254884	1e+06	611	0.817985447254884	0.576529654654655	0.595773160428333	592	2639	0.619074265381084	968	0.582274973956602	1671	0.389448514448514	91	0.610510460560361	501	0.592247268934053	3231
91000001	chr9	0.00624601670500593	1e+06	497	0.624601670500593	0.544656447053707	0.582187040903116	511	2395	0.620501779071648	916	0.558457290962362	1479	0.413879440665155	98	0.575688279078109	413	0.575587545563457	2906
92000001	chr9	0.00263025649984748	1e+06	369	0.263025649984748	0.561745881859196	0.573309572518433	353	1738	0.585226272231027	631	0.566516946033658	1107	0.377391975308642	60	0.59949753507774	293	0.571357404750518	2091
93000001	chr9	0.00581138649615184	1e+06	567	0.581138649615184	0.589773814404811	0.645114397674125	542	2637	0.676397011046134	1140	0.621291966649348	1497	0.434832451499118	105	0.627002288329519	437	0.635679167686088	3179
94000001	chr9	0.00326918016294307	1e+06	510	0.326918016294307	0.533895502645503	0.580575462720193	420	1907	0.607393890240606	685	0.565542219797539	1222	0.346965020576132	72	0.572570774797786	348	0.572150201340145	2327
95000001	chr9	0.0049093086905977	1e+06	353	0.49093086905977	0.518604054400821	0.600547275267816	433	2147	0.629864386792453	848	0.581408775981524	1299	0.383705716586151	92	0.554998913869882	341	0.586794788975022	2580
96000001	chr9	0.00410699314856431	1e+06	673	0.410699314856431	0.579128540305011	0.596855831198074	425	1908	0.621316758747698	724	0.581898304554555	1184	0.50513775971093	82	0.596817298347911	343	0.593626470448159	2333
97000001	chr9	0.00427510361515997	1e+06	381	0.427510361515997	0.515662859120803	0.568989290495315	428	2075	0.570066045066045	715	0.568423202614379	1360	0.332887103971441	83	0.559634997316157	345	0.559870747695358	2503
98000001	chr9	0.0101791348614447	1e+06	702	1.01791348614447	0.5688168362024	0.600732220620148	568	2543	0.628941747221317	1023	0.581746466861598	1520	0.492502012882448	92	0.583566760037348	476	0.594905175184828	3111
99000001	chr9	0.00354664923769813	1e+06	318	0.354664923769813	0.566243240485665	0.558709286579716	363	1559	0.553503787878788	528	0.561375148184072	1031	0.377604166666667	64	0.606620834881704	299	0.560132192546344	1922
100000001	chr9	0.00205127860565855	1e+06	392	0.205127860565855	0.549203273040482	0.55093169493481	387	1605	0.586680911680912	520	0.533798429766172	1085	0.408564814814815	64	0.577069716775599	323	0.550595902127027	1992
101000001	chr9	0.00805921916489932	1e+06	753	0.805921916489932	0.525745081018518	0.539874302754987	640	2397	0.551646667705574	713	0.534889922582915	1684	0.340504720406681	102	0.560865000688421	538	0.536896791424286	3037
102000001	chr9	0.00488142936412385	1e+06	659	0.488142936412385	0.530622489959839	0.524245697188317	747	2649	0.573367758784425	780	0.50374531835206	1869	0.327777777777778	90	0.558409436834094	657	0.525648366269685	3396
103000001	chr9	0.00535433396811572	1e+06	570	0.535433396811572	0.563086812927577	0.522292541325463	785	2673	0.54972542356186	752	0.511553588987217	1921	0.320444023569024	88	0.593721770551039	697	0.531553242079558	3458
104000001	chr9	0.00773678461521771	1e+06	598	0.773678461521771	0.51871592775041	0.530065533120794	725	2823	0.558459595959596	880	0.517205638474295	1943	0.309832451499118	105	0.554091355180065	620	0.527746349385301	3548
105000001	chr9	0.00624500962428026	1e+06	436	0.624500962428026	0.551026173811607	0.538765177022753	508	2178	0.558192066689046	662	0.530281931007525	1516	0.469965277777778	80	0.566177743163724	428	0.541084084829431	2686
106000001	chr9	0.0063689833255771	1e+06	437	0.63689833255771	0.582197582197582	0.53209357089675	481	2139	0.558513785350846	626	0.521162272649384	1513	0.451210826210826	78	0.607549857549858	403	0.541292055414193	2620
107000001	chr9	0.0128843603827628	1e+06	642	1.28843603827628	0.538731594992541	0.578420922880594	571	2554	0.593780216084416	881	0.570332735604702	1673	0.41312358276644	98	0.564756088011902	473	0.571168888888889	3125
108000001	chr9	0.00703084266900669	1e+06	618	0.703084266900669	0.520591585863403	0.550084889643463	699	2945	0.580099864262168	955	0.535680718406849	1990	0.290790790790791	111	0.563972348198539	588	0.54442742001057	3644
109000001	chr9	0.00632118763887527	1e+06	510	0.632118763887527	0.567113035975043	0.551604585393887	558	2449	0.558752843225613	863	0.547714959600206	1586	0.347725442834138	92	0.610425608011445	466	0.554482442202761	3007
110000001	chr9	0.00880444355435241	1e+06	687	0.880444355435241	0.564085100862684	0.549630951825408	571	2381	0.599314814814815	750	0.526784295024638	1631	0.400231481481481	80	0.59078222825677	491	0.552426791629027	2952
111000001	chr9	0.00592977514213566	1e+06	794	0.592977514213566	0.524457432545668	0.521067701117576	442	2005	0.545248078266946	636	0.509834158482807	1369	0.457175925925926	92	0.542142857142857	350	0.521679986075164	2447
112000001	chr9	0.00825309138416973	1e+06	502	0.825309138416973	0.526460024255994	0.523294910352516	397	2021	0.563619851414837	678	0.502937270709736	1343	0.427248677248677	63	0.545173541805278	334	0.523814575455775	2418
113000001	chr9	0.0113971032658449	1e+06	624	1.1397103265845	0.545452878621195	0.58451686370848	505	2171	0.603146578782172	826	0.573075863968057	1345	0.40016339869281	85	0.574856701940035	420	0.577144923323922	2676
114000001	chr9	0.0111789795300987	1e+06	616	1.11789795300987	0.588164926671638	0.6094188264333	596	2971	0.643409586056645	1190	0.586707426123484	1781	0.403122537431048	94	0.622814298362107	502	0.605867572085683	3567
115000001	chr9	0.00494505995733062	1e+06	437	0.494505995733062	0.552665819414185	0.551361925742347	612	2421	0.570344129554656	741	0.542989417989418	1680	0.378735269360269	88	0.581875530110263	524	0.551625025949128	3033
116000001	chr9	0.00735035731907841	1e+06	417	0.735035731907841	0.550528606965174	0.578382398111774	536	2291	0.561661486661487	715	0.585968344613649	1576	0.36087962962963	80	0.583800357374919	456	0.57310131142816	2827
117000001	chr9	0.00696094253410873	1e+06	747	0.696094253410873	0.566055890227577	0.558914920258337	664	2810	0.572892580422701	913	0.55218766473379	1897	0.277391975308642	84	0.607862388250319	580	0.560279803407322	3474
118000001	chr9	0.00626222081166306	1e+06	751	0.626222081166306	0.558443344334433	0.536925335503535	606	2321	0.552169194416969	674	0.5306871078729	1647	0.396705146705147	77	0.581985577259679	529	0.541380379354414	2927
119000001	chr9	0.0107800649667902	1e+06	583	1.07800649667902	0.574101360692716	0.56678068726901	509	2355	0.586865867107803	806	0.556329651148889	1549	0.368297401879491	67	0.605297888386124	442	0.568081742706394	2864
120000001	chr9	0.00531002943329285	1e+06	375	0.531002943329285	0.55435419596812	0.572645894659815	474	2227	0.596214206383698	767	0.560264459665145	1460	0.31535594035594	77	0.600709021363933	397	0.569435874230395	2701
121000001	chr9	0.00615818667392259	1e+06	479	0.615818667392259	0.582550254715682	0.608275583275583	538	2405	0.636103180268062	934	0.590606667170229	1471	0.467417889587701	106	0.610800325788752	432	0.603572821887467	2943
122000001	chr9	0.00853201453585849	1e+06	897	0.853201453585849	0.532147988505747	0.570193384967607	464	2281	0.601421318661657	828	0.552397976090337	1453	0.405543530543531	77	0.557338022777299	387	0.563762396276058	2745
123000001	chr9	0.00433444509756519	1e+06	325	0.433444509756519	0.542301014957265	0.569151848076415	416	1962	0.624540711346267	756	0.534430471101284	1206	0.336988304093567	57	0.574899411946766	359	0.564454645983241	2378
124000001	chr9	0.00819046619218747	1e+06	721	0.819046619218747	0.586139169472503	0.618768197270613	462	2277	0.664057704112953	905	0.58889428787388	1372	0.486213991769547	90	0.61031461569096	372	0.613264505834787	2739
125000001	chr9	0.00150075346525423	1e+06	330	0.150075346525423	0.520625415834997	0.571464696989907	334	1666	0.624563536600574	594	0.542042392205638	1072	0.400737602008788	59	0.546346801346801	275	0.562974537037037	2000
126000001	chr9	0.0109297305065523	1e+06	848	1.09297305065523	0.622156803542673	0.631098073849777	552	2642	0.671948653198653	1100	0.601956934236441	1542	0.519420903954802	118	0.650089605734767	434	0.629552807347109	3194
127000001	chr9	0.00371383893823703	1e+06	439	0.371383893823703	0.549088771310994	0.641449854795719	378	1862	0.661156794580381	831	0.625565793727772	1031	0.455019493177388	95	0.580666797539589	283	0.625863921957672	2240
128000001	chr9	0.0050663259481345	1e+06	400	0.50663259481345	0.598435814455232	0.65104130429741	309	1597	0.693209445478999	716	0.616770715096481	881	0.472853535353535	66	0.632544581618656	243	0.642512922156154	1906
129000001	chr9	0.0165757333092096	1e+06	880	1.65757333092096	0.61670524691358	0.661230753225135	552	2670	0.684901433691756	1240	0.640705128205128	1430	0.539351851851852	140	0.642990381157857	412	0.653602547302113	3222
130000001	chr9	0.0167036151153276	1e+06	641	1.67036151153276	0.601005966673943	0.668760286043023	509	2543	0.700167072637562	1186	0.641311171156418	1357	0.542592592592593	120	0.61902551651909	389	0.657460499490316	3052
131000001	chr9	0.0104608656023789	1e+06	585	1.04608656023789	0.568008401920439	0.632423172757475	432	2408	0.657928399579818	1093	0.611223771299817	1315	0.452347549569772	99	0.602394060727394	333	0.622624869587898	2840
132000001	chr9	0.0135564001163277	1e+06	586	1.35564001163277	0.583867869826774	0.61828204103384	511	2780	0.671110504443838	1221	0.576907086688998	1559	0.492209757834758	104	0.607289107289107	407	0.612938485431649	3291
133000001	chr9	0.0218530983443144	1e+06	1233	2.18530983443144	0.612917795844625	0.682657797320405	738	3942	0.70068206637422	2001	0.664076363844525	1941	0.486038011695906	190	0.65690896188159	548	0.671660335549224	4680
134000001	chr9	0.0291113284770085	1e+06	1053	2.91113284770085	0.602996189414006	0.692658805229747	797	4405	0.716223698781838	2408	0.664244051262078	1997	0.52662037037037	188	0.626573617952928	609	0.678921568627451	5202
135000001	chr9	0.0224385996156765	1e+06	832	2.24385996156765	0.610903449623766	0.670762642496497	758	4288	0.695371564086648	2327	0.641560724831896	1961	0.558940972222222	160	0.624806453610801	598	0.661770714593697	5046
136000001	chr9	0.01449841265181	1e+06	624	1.449841265181	0.653009259259259	0.712972997381017	620	3691	0.731792359992843	2070	0.688940868691023	1621	0.593377275580665	177	0.676835130841903	443	0.704349124118319	4311
137000001	chr9	0.00932582238041351	1e+06	727	0.932582238041351	0.620734606241853	0.696529051987768	483	2725	0.72702714546866	1479	0.660327863979549	1246	0.565389294403893	137	0.642648790408906	346	0.685117357070287	3208
1	chr10	0.00645885155547419	985447	436	0.655423534241232	0.544507190340524	0.635495744191396	546	2898	0.674539846657176	1483	0.594575317366837	1415	0.461063627730294	117	0.567264525597859	429	0.621070729556502	3444
1000001	chr10	0.0161594516316265	1e+06	823	1.61594516316265	0.580432974345504	0.634455745298287	846	3982	0.668953146866931	1879	0.603632817315651	2103	0.514070952975447	178	0.59811626746507	668	0.624989451962319	4828
2000001	chr10	0.0156649195173026	1e+06	1110	1.56649195173026	0.579894029410525	0.606925769692709	879	3793	0.634644503403548	1382	0.591037221377329	2411	0.501732377538829	155	0.596627532228361	724	0.601839960679858	4672
3000001	chr10	0.0249600069170973	1e+06	935	2.49600069170973	0.580194699712243	0.623035078116748	798	3857	0.664485679153682	1747	0.588715552044936	2110	0.509499759499759	154	0.597100011502185	644	0.615691013247404	4655
4000001	chr10	0.011943874158493	1e+06	976	1.1943874158493	0.585600907029478	0.573226630598136	833	3327	0.598115659519168	1083	0.561214679474483	2244	0.435500841750842	132	0.613865113330163	701	0.575704460470085	4160
5000001	chr10	0.0129088513943853	1e+06	909	1.29088513943853	0.550042021677389	0.589949559076208	639	3104	0.649094456091311	1272	0.548883888222926	1832	0.440197077811757	109	0.572632774283718	530	0.583136597174566	3743
6000001	chr10	0.0180641109603504	1e+06	1296	1.80641109603504	0.550328780981285	0.60821914824771	659	2976	0.653710338523237	1256	0.575	1720	0.449312363834423	136	0.576596912399972	523	0.597724030770798	3635
7000001	chr10	0.0145918398705858	1e+06	700	1.45918398705858	0.578601867518957	0.581537706537707	591	2849	0.638600344530577	1075	0.546959163221846	1774	0.471491228070175	114	0.604200636695396	477	0.581033322566753	3440
8000001	chr10	0.0154162781231724	1e+06	683	1.54162781231724	0.555960885646248	0.558702760485443	731	2945	0.592318033780202	978	0.541989116722213	1967	0.446873102610808	122	0.57781426746944	609	0.558157518236408	3676
9000001	chr10	0.00439889765006001	1e+06	564	0.439889765006001	0.527441213426674	0.523944875107666	619	2365	0.557360115491836	744	0.508608083716042	1621	0.344174871073605	79	0.554252400548697	540	0.524670154403733	2984
10000001	chr10	0.0119054709753628	1e+06	877	1.19054709753628	0.547276443109777	0.561226186675181	666	2784	0.600283343452742	915	0.542105106711848	1869	0.377872085048011	108	0.580064383379796	558	0.558533279656468	3450
11000001	chr10	0.0124330342316809	1e+06	719	1.24330342316809	0.562630134393337	0.580729840249295	587	3007	0.629296828777659	1252	0.546082621082621	1755	0.408791969539633	107	0.596923225308642	480	0.57777365568128	3594
12000001	chr10	0.0161179152874889	1e+06	752	1.61179152874889	0.537861280581746	0.589031472461596	601	2669	0.639488166379689	1097	0.553820916972953	1572	0.356723027375201	115	0.580723212924859	486	0.579626798051874	3270
13000001	chr10	0.0183289016001478	1e+06	822	1.83289016001478	0.522396983075791	0.575945380922233	604	2808	0.618974960876369	1065	0.549653641019103	1743	0.39917695473251	126	0.554877576321091	478	0.566466121748947	3412
