POS	chr	cM	len	cMmb	countGC	freqGC	countTS	freqTS	countTV	freqTV	countTScpg	freqTScpg	countTSnoncpg	freqTSnoncpg	countTVcpg	freqTVcpg	countTVnoncpg	freqTVnoncpg
133000001	chr9	0.0218530983443144	1e+06	2.18530983443144	4680	0.671660335549224	3942	0.682657797320405	738	0.612917795844625	2001	0.70068206637422	1941	0.664076363844525	190	0.486038011695906	548	0.65690896188159
134000001	chr9	0.0291113284770085	1e+06	2.91113284770085	5202	0.678921568627451	4405	0.692658805229747	797	0.602996189414006	2408	0.716223698781838	1997	0.664244051262078	188	0.52662037037037	609	0.626573617952928
135000001	chr9	0.0224385996156765	1e+06	2.24385996156765	5046	0.661770714593697	4288	0.670762642496497	758	0.610903449623766	2327	0.695371564086648	1961	0.641560724831896	160	0.558940972222222	598	0.624806453610801
136000001	chr9	0.01449841265181	1e+06	1.449841265181	4311	0.704349124118319	3691	0.712972997381017	620	0.653009259259259	2070	0.731792359992843	1621	0.688940868691023	177	0.593377275580665	443	0.676835130841903
137000001	chr9	0.00932582238041351	1e+06	0.932582238041351	3208	0.685117357070287	2725	0.696529051987768	483	0.620734606241853	1479	0.72702714546866	1246	0.660327863979549	137	0.565389294403893	346	0.642648790408906
138000001	chr9	0.00397048603086763	256231	1.5495728584237	665	0.65865357839042	560	0.666385582010582	105	0.617416225749559	267	0.726626439173256	293	0.611490329920364	34	0.496595860566449	71	0.67527386541471
1	chr10	0.00645885155547419	985447	0.655423534241232	3444	0.621070729556502	2898	0.635495744191396	546	0.544507190340524	1483	0.674539846657176	1415	0.594575317366837	117	0.461063627730294	429	0.567264525597859
1000001	chr10	0.0161594516316265	1e+06	1.61594516316265	4828	0.624989451962319	3982	0.634455745298287	846	0.580432974345504	1879	0.668953146866931	2103	0.603632817315651	178	0.514070952975447	668	0.59811626746507
2000001	chr10	0.0156649195173026	1e+06	1.56649195173026	4672	0.601839960679858	3793	0.606925769692709	879	0.579894029410525	1382	0.634644503403548	2411	0.591037221377329	155	0.501732377538829	724	0.596627532228361
3000001	chr10	0.0249600069170973	1e+06	2.49600069170973	4655	0.615691013247404	3857	0.623035078116748	798	0.580194699712243	1747	0.664485679153682	2110	0.588715552044936	154	0.509499759499759	644	0.597100011502185
4000001	chr10	0.011943874158493	1e+06	1.1943874158493	4160	0.575704460470085	3327	0.573226630598136	833	0.585600907029478	1083	0.598115659519168	2244	0.561214679474483	132	0.435500841750842	701	0.613865113330163
5000001	chr10	0.0129088513943853	1e+06	1.29088513943853	3743	0.583136597174566	3104	0.589949559076208	639	0.550042021677389	1272	0.649094456091311	1832	0.548883888222926	109	0.440197077811757	530	0.572632774283718
6000001	chr10	0.0180641109603504	1e+06	1.80641109603504	3635	0.597724030770798	2976	0.60821914824771	659	0.550328780981285	1256	0.653710338523237	1720	0.575	136	0.449312363834423	523	0.576596912399972
7000001	chr10	0.0145918398705858	1e+06	1.45918398705858	3440	0.581033322566753	2849	0.581537706537707	591	0.578601867518957	1075	0.638600344530577	1774	0.546959163221846	114	0.471491228070175	477	0.604200636695396
8000001	chr10	0.0154162781231724	1e+06	1.54162781231724	3676	0.558157518236408	2945	0.558702760485443	731	0.555960885646248	978	0.592318033780202	1967	0.541989116722213	122	0.446873102610808	609	0.57781426746944
9000001	chr10	0.00439889765006001	1e+06	0.439889765006001	2984	0.524670154403733	2365	0.523944875107666	619	0.527441213426674	744	0.557360115491836	1621	0.508608083716042	79	0.344174871073605	540	0.554252400548697
10000001	chr10	0.0119054709753628	1e+06	1.19054709753628	3450	0.558533279656468	2784	0.561226186675181	666	0.547276443109777	915	0.600283343452742	1869	0.542105106711848	108	0.377872085048011	558	0.580064383379796
11000001	chr10	0.0124330342316809	1e+06	1.24330342316809	3594	0.57777365568128	3007	0.580729840249295	587	0.562630134393337	1252	0.629296828777659	1755	0.546082621082621	107	0.408791969539633	480	0.596923225308642
12000001	chr10	0.0161179152874889	1e+06	1.61179152874889	3270	0.579626798051874	2669	0.589031472461596	601	0.537861280581746	1097	0.639488166379689	1572	0.553820916972953	115	0.356723027375201	486	0.580723212924859
13000001	chr10	0.0183289016001478	1e+06	1.83289016001478	3412	0.566466121748947	2808	0.575945380922233	604	0.522396983075791	1065	0.618974960876369	1743	0.549653641019103	126	0.39917695473251	478	0.554877576321091
14000001	chr10	0.0164380320363795	1e+06	1.64380320363795	3665	0.545871860946895	2915	0.552776189568642	750	0.519037037037037	1069	0.592345736756401	1846	0.529861863488624	133	0.443887496519075	617	0.535236208655982
15000001	chr10	0.0106286509084468	1e+06	1.06286509084468	3425	0.540427430070232	2715	0.546179000010159	710	0.518433750652061	938	0.587390428808339	1777	0.524425302647923	125	0.349962962962963	585	0.55443178220956
16000001	chr10	0.0128666710153575	1e+06	1.28666710153575	3552	0.536689032782783	2865	0.535867106198694	687	0.540116717882366	955	0.59412449098313	1910	0.506738413806477	123	0.404095152062632	564	0.569780995534542
17000001	chr10	0.0118308162092209	1e+06	1.18308162092209	2932	0.520602799252185	2326	0.527964873730136	606	0.492345067840117	793	0.565299378823969	1533	0.508652243241284	98	0.322042705971277	508	0.525198673082531
18000001	chr10	0.00798630107948286	1e+06	0.798630107948286	3007	0.528744657527498	2423	0.529871906574342	584	0.524067732115677	786	0.562187823956272	1637	0.51435552840562	82	0.380702348690154	502	0.547485981997934
19000001	chr10	0.00873523298742696	1e+06	0.873523298742696	3463	0.526209612731415	2770	0.528817355261399	693	0.515786168563946	815	0.545131788229948	1955	0.522016197783461	87	0.350521498510004	606	0.53951228456179
20000001	chr10	0.00712363845963835	1e+06	0.712363845963835	3474	0.519479359901064	2769	0.524467316720838	705	0.499888363540846	857	0.547727862051083	1912	0.514041434216643	109	0.321185864763846	596	0.532570531941337
21000001	chr10	0.00525234251868426	1e+06	0.525234251868426	1963	0.533622007131941	1579	0.53508139234865	384	0.527621045524691	539	0.541168487597059	1040	0.531926638176638	75	0.415493827160494	309	0.554836389787846
22000001	chr10	0.00433868084212547	1e+06	0.433868084212547	2674	0.551968198565057	2128	0.566294207741576	546	0.496133496133496	719	0.601639365373719	1409	0.548257892384933	103	0.356796116504854	443	0.528530223225483
23000001	chr10	0.00589279946831497	1e+06	0.589279946831497	2902	0.547681037343339	2311	0.548127313813164	591	0.545935952873347	750	0.590648148148148	1561	0.527697700903979	87	0.352117922520221	504	0.579392636684303
24000001	chr10	0.0112638975905883	1e+06	1.12638975905883	2496	0.554967577754036	2029	0.553501998795247	467	0.561335157427234	732	0.577204766241652	1297	0.540124646620406	62	0.321535244922342	405	0.598045267489712
25000001	chr10	0.008257386598067	1e+06	0.8257386598067	3206	0.539208890737275	2567	0.539542122956615	639	0.537870225468035	831	0.575996122476267	1736	0.522092080559822	93	0.467592592592593	546	0.549840591507258
26000001	chr10	0.00719674919997716	1e+06	0.719674919997716	3269	0.551161018773438	2665	0.548747481064554	604	0.561810154525386	863	0.587855671430411	1802	0.53001808689933	109	0.398615358477744	495	0.597745978301534
27000001	chr10	0.00324540522345966	1e+06	0.324540522345966	2707	0.542160927088892	2207	0.547550722448774	500	0.51837037037037	751	0.610389850569611	1456	0.515138507326007	79	0.380625879043601	421	0.544217911498197
28000001	chr10	0.0104002456552909	1e+06	1.04002456552909	2831	0.543982299148318	2324	0.54945177535539	507	0.518911169552195	796	0.589358831193002	1528	0.52866249757611	103	0.362189859762675	404	0.55886734506784
29000001	chr10	0.0164981159900168	1e+06	1.64981159900168	3981	0.590159740247658	3284	0.598395136915234	697	0.551357670439449	1252	0.62220447284345	2032	0.583725211431904	139	0.410005329070077	558	0.586569095977698
30000001	chr10	0.0111334657076122	1e+06	1.11334657076122	3466	0.582907236434357	2835	0.59020020902737	631	0.550140869871456	1077	0.630523745658379	1758	0.565496881978679	130	0.453454415954416	501	0.575229171287055
31000001	chr10	0.00354247908433683	1e+06	0.354247908433683	2622	0.547761815973105	2104	0.548652918603014	518	0.544142356642357	673	0.586731605305157	1431	0.530744493620105	88	0.409090909090909	430	0.571780792420327
32000001	chr10	0.0029789267451616	1e+06	0.29789267451616	2225	0.540470245526425	1811	0.540380800458106	414	0.540861513687601	575	0.563808373590982	1236	0.529482050821048	57	0.328703703703704	357	0.57473544973545
33000001	chr10	0.0104005421338899	1e+06	1.04005421338899	3287	0.571119111201253	2678	0.576606713135839	609	0.546988080034057	936	0.596475348211459	1742	0.565931028617596	91	0.336233211233211	518	0.584012584012584
34000001	chr10	0.00579755529989137	1e+06	0.579755529989137	2819	0.548078186380776	2297	0.553471516793241	522	0.524345466155811	816	0.596688907044299	1481	0.529659639382799	88	0.40993265993266	434	0.547544376173408
35000001	chr10	0.00494878133423365	1e+06	0.494878133423365	2428	0.56808682652999	1989	0.572063013239484	439	0.550071711802919	721	0.607463913289156	1268	0.551933637107139	76	0.382249025341131	363	0.585208142026324
36000001	chr10	0.00472529375325528	1e+06	0.472529375325528	2982	0.561385287030827	2373	0.564736776388694	609	0.548326035395001	695	0.563062883026912	1678	0.565430075486691	86	0.450904392764858	523	0.564345655406841
37000001	chr10	0.00109552304790944	1e+06	0.109552304790944	1825	0.575093860984272	1447	0.579164427039341	378	0.559511561826377	510	0.588607480029049	937	0.574024665006522	41	0.388888888888889	337	0.580269809869216
38000001	chr10	0.00188769446646171	1e+06	0.188769446646171	1664	0.607997796474359	1327	0.607915375812889	337	0.608322343114628	426	0.631814032342201	901	0.596615900028775	58	0.492257343550447	279	0.632450550909332
39000001	chr10	0.00610237259554	1e+06	0.610237259554	0	NA	0	NA	0	NA	0	NA	0	NA	0	NA	0	NA
40000001	chr10	0.00610237259554	1e+06	0.610237259554	0	NA	0	NA	0	NA	0	NA	0	NA	0	NA	0	NA
41000001	chr10	0.00764552919675646	1e+06	0.764552919675646	229	0.598212841662623	177	0.605853735091023	52	0.572204415954416	63	0.627131099353322	114	0.594095191682911	7	0.599867724867725	45	0.567901234567901
42000001	chr10	0.00195622515218182	1e+06	0.195622515218182	2550	0.597777777777778	2047	0.599264506323617	503	0.59172741329799	763	0.63257244793942	1284	0.579471703011423	85	0.390522875816993	418	0.63264221158958
43000001	chr10	0.00367078373532321	1e+06	0.367078373532321	3103	0.634718790656593	2566	0.645537441182414	537	0.58302296710118	1026	0.677085589488124	1540	0.624518999519	109	0.440409446143391	428	0.619342765662859
44000001	chr10	0.00482274587490538	1e+06	0.482274587490538	3761	0.610352841541355	3030	0.619364992054761	731	0.572997416020672	1109	0.621363924790435	1921	0.618211001214645	137	0.398046769397134	594	0.613347986033171
45000001	chr10	0.00267387697350176	1e+06	0.267387697350176	1748	0.571955250444953	1418	0.576460716711069	330	0.552595398428732	514	0.619109381755296	904	0.552211365126188	67	0.46130458817026	263	0.575851992677088
46000001	chr10	0.00475936987543503	1e+06	0.475936987543503	2142	0.603310748646286	1711	0.609904297621259	431	0.577135430093667	578	0.615748675971377	1133	0.60692278774803	81	0.484224965706447	350	0.598637566137566
47000001	chr10	0.00396801772814166	1e+06	0.396801772814166	1531	0.627092556305489	1276	0.6243650586323	255	0.640740740740741	384	0.609435281635803	892	0.630792227204783	56	0.503472222222222	199	0.679369067560022
48000001	chr10	0.00666603148268217	1e+06	0.666603148268217	3414	0.613870717524789	2753	0.615801280757692	661	0.605830111503334	977	0.626037757306949	1776	0.610170065899233	118	0.48889673571877	543	0.631241047677512
49000001	chr10	0.00554259662894846	1e+06	0.554259662894846	3285	0.617566793333264	2688	0.620590301679534	597	0.603953409020411	960	0.630502507716049	1728	0.615083520548137	107	0.463785046728972	490	0.634561602418745
50000001	chr10	0.00627875307388271	1e+06	0.627875307388271	2701	0.560166330714276	2194	0.561590533103751	507	0.554003214259625	717	0.585644919675603	1477	0.549913488302114	85	0.424618736383442	422	0.580064068808145
51000001	chr10	0.0081451460574318	1e+06	0.81451460574318	3367	0.533126533126533	2695	0.532316360887789	672	0.536375661375661	749	0.531035207437077	1946	0.532809466712344	81	0.345450388660265	591	0.5625430845397
52000001	chr10	0.0136290603370997	1e+06	1.36290603370997	3580	0.547775708669563	2828	0.543809589292263	752	0.562690849093775	840	0.582649911816578	1988	0.527398185408749	111	0.380255255255255	641	0.594282660195297
53000001	chr10	0.00695836315657968	1e+06	0.695836315657968	3511	0.533621844573141	2766	0.533480289761924	745	0.534147402435993	793	0.554399607678296	1973	0.525072271967862	85	0.357952069716776	660	0.556839225589226
54000001	chr10	0.00883974359136606	1e+06	0.883974359136606	3799	0.520512220564866	3018	0.52176447487912	781	0.515673163560488	839	0.55403809649936	2179	0.509337871602672	107	0.380408445829007	674	0.537146939224091
55000001	chr10	0.00462822419969536	1e+06	0.462822419969536	3370	0.508896582041983	2654	0.505547182449971	716	0.521311814607904	678	0.510918551294657	1976	0.503704172289699	86	0.353251507321275	630	0.544253380364491
56000001	chr10	0.00206481394466707	1e+06	0.206481394466706	3168	0.518612046389824	2458	0.516218771660187	710	0.526897496087637	645	0.518690783807063	1813	0.515339318910747	87	0.315400170285228	623	0.556432435645919
57000001	chr10	0.00452717039771948	1e+06	0.452717039771948	3657	0.537766232187889	2853	0.532840674533629	804	0.555244610281924	773	0.545248191270184	2080	0.528229611823362	111	0.360068401735068	693	0.586506600395489
58000001	chr10	0.00353227871592722	1e+06	0.353227871592722	2746	0.534578916133905	2232	0.534353013407673	514	0.535559878945093	701	0.556678290273155	1531	0.524130923869657	79	0.337552742616034	435	0.571519795657727
59000001	chr10	0.00602958401454651	1e+06	0.602958401454651	2709	0.548670070956893	2198	0.552084386479291	511	0.533983837066029	696	0.585355470412942	1502	0.536667159836268	67	0.401050304035379	444	0.554043626960294
60000001	chr10	0.00633401044968984	1e+06	0.633401044968984	3021	0.547022693000846	2454	0.552057864710676	567	0.525230256711738	756	0.576045953360768	1698	0.541377655629717	104	0.359642094017094	463	0.56242500599952
61000001	chr10	0.00430139201759293	1e+06	0.430139201759293	2688	0.567158909281305	2152	0.564653466198541	536	0.57721807628524	683	0.579171411528659	1469	0.557903461664524	86	0.41844315245478	450	0.607561728395062
62000001	chr10	0.00598686664327844	1e+06	0.598686664327844	2866	0.562719689333437	2340	0.566955523899968	526	0.54387586255457	757	0.587901805372083	1583	0.556938887719052	77	0.329244829244829	449	0.580683411696775
63000001	chr10	0.00341068142064267	1e+06	0.341068142064267	2142	0.517416225749559	1748	0.520375137723536	394	0.504288870088362	536	0.531025428413488	1212	0.515665108177484	57	0.340562053281352	337	0.531981536432575
64000001	chr10	0.004372038647701	1e+06	0.4372038647701	2990	0.540141521119782	2374	0.534189834316203	616	0.563078703703704	724	0.546718334356456	1650	0.528692480359147	67	0.368781094527363	549	0.586790798084059
65000001	chr10	0.00459806424034265	1e+06	0.459806424034265	3341	0.521819260146108	2602	0.519146596635067	739	0.531229639653185	695	0.549586997069011	1907	0.50805269086601	95	0.275974658869396	644	0.568883712905452
66000001	chr10	0.00865542400003721	1e+06	0.865542400003721	3702	0.524507523460792	2930	0.515013904689673	772	0.560539004029937	869	0.54470869027831	2061	0.502493395870397	84	0.369543650793651	688	0.583858204134367
67000001	chr10	0.00217805614145354	1e+06	0.217805614145354	2297	0.534394701623696	1803	0.528953801277706	494	0.554252886489729	541	0.550866023139591	1262	0.519560368609497	68	0.310934095860566	426	0.593092505651191
68000001	chr10	0.00575324019666354	1e+06	0.575324019666354	1829	0.531706255189033	1500	0.538990740740741	329	0.498494314983677	453	0.586041615567002	1047	0.518633485443419	59	0.396578782172003	270	0.520764746227709
69000001	chr10	0.0161863544503608	1e+06	1.61863544503608	3715	0.613164847215991	3067	0.619869217114082	648	0.581432898948331	1227	0.621641914938573	1840	0.61868709742351	116	0.429956896551724	532	0.614461500974659
70000001	chr10	0.0126718675955927	1e+06	1.26718675955927	3612	0.630343556457898	3018	0.63474247109933	594	0.607993515400923	1215	0.652892089620485	1803	0.622511862944475	120	0.513773148148148	474	0.631846772933271
71000001	chr10	0.013001109451233	1e+06	1.3001109451233	4055	0.644177284559529	3419	0.65075341501197	636	0.608825413463778	1471	0.658565601631543	1948	0.64485417141988	144	0.429976851851852	492	0.661171333935562
72000001	chr10	0.00222497555753112	1e+06	0.222497555753112	1927	0.561417670914298	1605	0.568388715818622	322	0.526670692431562	568	0.592967527386541	1037	0.554926068788171	58	0.369173052362708	264	0.561272446689113
73000001	chr10	0.00196584748852014	1e+06	0.196584748852014	1492	0.552527057888988	1210	0.555716253443526	282	0.53884292093512	372	0.566569593787336	838	0.550898302837444	55	0.453703703703704	227	0.559471365638767
74000001	chr10	0.00142379609434503	1e+06	0.142379609434503	1525	0.509735883424408	1250	0.518133333333333	275	0.471565656565657	390	0.543827160493827	860	0.506481481481482	46	0.351147342995169	229	0.495754488112567
75000001	chr10	0.00514616529222315	1e+06	0.514616529222315	2422	0.600091369238768	2028	0.602534425451092	394	0.587516450460613	693	0.646985730319064	1335	0.579459703148842	72	0.428819444444444	322	0.623001495284104
76000001	chr10	0.0077402442752348	1e+06	0.77402442752348	2840	0.566162949921753	2292	0.561920286342189	548	0.583907812922411	755	0.589833210694138	1537	0.548208992987783	80	0.341666666666667	468	0.625316555872111
77000001	chr10	0.00664293584542528	1e+06	0.664293584542528	3035	0.595837146866801	2524	0.595626430709632	511	0.596877944480684	1020	0.608533042846768	1504	0.586873276201734	91	0.453093203093203	420	0.628031305114638
78000001	chr10	0.00845573747042591	1e+06	0.845573747042591	3752	0.627349364289663	3031	0.632756271613084	721	0.604619355832948	1120	0.641571593915344	1911	0.627589782351687	138	0.40469001610306	583	0.651943967981704
79000001	chr10	0.0127033707310706	1e+06	1.27033707310706	3965	0.599821353509878	3244	0.603447390053432	721	0.583506703652335	1263	0.625601155391338	1981	0.589323106549255	124	0.465576463560334	597	0.608001426887524
80000001	chr10	0.00991684247088322	1e+06	0.991684247088322	3252	0.582315441209968	2676	0.587985453689863	576	0.555973508230453	944	0.601665489642184	1732	0.5805293601916	97	0.339537991599847	479	0.599802829969845
81000001	chr10	0.00458517306513044	1e+06	0.458517306513044	2932	0.5433340912536	2342	0.535168975551128	590	0.575745448838669	686	0.550055339596156	1656	0.529002281266774	83	0.418563141454708	507	0.601477463656951
82000001	chr10	0.00648535025338207	1e+06	0.648535025338207	3178	0.529675955061418	2524	0.525268533192463	654	0.546685638237626	746	0.56647800615629	1778	0.507978169395492	84	0.351025132275132	570	0.575519818063678
83000001	chr10	0.00624787825956413	1e+06	0.624787825956413	3485	0.557089909134385	2774	0.556627012737323	711	0.558895921237693	805	0.585070163331033	1969	0.544998401143653	85	0.353050108932462	626	0.586846231215241
84000001	chr10	0.00443728937595421	1e+06	0.443728937595421	2849	0.593435968435968	2351	0.58994596468012	498	0.609911869701026	752	0.591527531520883	1599	0.589202163389155	79	0.424695264885138	419	0.644833377530275
85000001	chr10	0.00302051528972581	1e+06	0.302051528972581	3829	0.574058355822524	3021	0.571755428053012	808	0.58266868353502	968	0.570190541781451	2053	0.572493279933611	98	0.358465608465608	710	0.613615023474178
86000001	chr10	0.00535943809013036	1e+06	0.535943809013036	3003	0.59869605702939	2468	0.602626583228285	535	0.580564209068882	939	0.607649982250621	1529	0.599541578858126	88	0.413510101010101	447	0.613451818709089
87000001	chr10	0.00587668263290136	1e+06	0.587668263290136	2239	0.526901063636213	1823	0.530987789764531	416	0.508992165242165	585	0.542964545742323	1238	0.525328337222521	79	0.371835443037975	337	0.541144631278162
88000001	chr10	0.00685675654183928	1e+06	0.685675654183928	2532	0.543314098063308	2024	0.538674791392183	508	0.561798264800233	636	0.542853191241556	1388	0.536760193190308	86	0.364448751076658	422	0.602016412146744
89000001	chr10	0.00682980682244434	1e+06	0.682980682244434	2762	0.540766554026873	2232	0.534823858356565	530	0.565793151642208	706	0.56545089707271	1526	0.520654337168099	75	0.432654320987654	455	0.587739112739113
90000001	chr10	0.00540950310813302	1e+06	0.540950310813302	2790	0.529964821452277	2253	0.528568904012757	537	0.535821435961101	694	0.536416639982922	1559	0.525075428218469	64	0.348524305555556	473	0.561163965233733
91000001	chr10	0.00581639514182831	1e+06	0.581639514182831	2507	0.535801607351268	2008	0.529716781024052	499	0.560287241148965	632	0.534084915611814	1376	0.52771048664944	95	0.407797270955166	404	0.596145031169784
92000001	chr10	0.00222870472634026	1e+06	0.222870472634026	1643	0.519842880007214	1339	0.522636434044201	304	0.507538377192982	430	0.546522394487511	909	0.511337244835595	50	0.363518518518519	254	0.535888743073782
93000001	chr10	0.00881156694149348	1e+06	0.881156694149348	3207	0.561481539225537	2611	0.560456473325106	596	0.565972222222222	912	0.579658057179987	1699	0.550149325311185	97	0.445351279114166	499	0.589419579900542
94000001	chr10	0.00183090811127481	1e+06	0.183090811127481	1938	0.549944100447196	1561	0.557981588250647	377	0.516664210629728	462	0.572751322751323	1099	0.55177265527584	63	0.282627865961199	314	0.563620547298891
95000001	chr10	0.00530191968060378	1e+06	0.530191968060378	2296	0.556549635436831	1838	0.559671341635433	458	0.544021914928028	607	0.558522484593325	1231	0.560237837349941	80	0.346990740740741	378	0.585721634332745
96000001	chr10	0.00808326121899813	1e+06	0.808326121899813	2528	0.5608334798406	2055	0.566612597999459	473	0.535725471771983	701	0.588643208115391	1354	0.555206794682422	82	0.409044715447154	391	0.56229279151274
97000001	chr10	0.00785493125056347	1e+06	0.785493125056347	2728	0.619795060823287	2271	0.625185511359003	457	0.593007942296783	911	0.643818351831524	1360	0.612704248366013	89	0.501976695796921	368	0.61502365136876
98000001	chr10	0.0062902478647202	1e+06	0.62902478647202	2900	0.560665708812261	2396	0.5578433191121	504	0.574083259847149	838	0.616414744099708	1558	0.52633956164123	79	0.382911392405063	425	0.609618736383442
99000001	chr10	0.00395677600986084	1e+06	0.395677600986084	2112	0.554709420594837	1699	0.561441370740959	413	0.52701551430365	563	0.568942832708375	1136	0.557723656755347	76	0.360197368421053	337	0.564636223760853
100000001	chr10	0.00589054112400255	1e+06	0.589054112400255	2365	0.593536136559392	1921	0.594951992596449	444	0.58741032699366	681	0.605074237232828	1240	0.589392921146953	90	0.500308641975309	354	0.609554823184767
101000001	chr10	0.00416713589734918	1e+06	0.416713589734918	1784	0.583909441953164	1464	0.594243321190043	320	0.536631944444445	540	0.607921810699589	924	0.586249398749399	65	0.403062678062678	255	0.570679012345679
102000001	chr10	0.00152837479057972	1e+06	0.152837479057972	1383	0.580655311855601	1115	0.590757349277529	268	0.538626312880044	414	0.622819377348363	701	0.571822000317007	62	0.474014336917563	206	0.558072635742539
103000001	chr10	0.00438826780177214	1e+06	0.438826780177214	2181	0.611635420381408	1795	0.614644588878572	386	0.597642007292266	721	0.650138696255201	1074	0.590816608041934	85	0.484912854030501	301	0.629475821336286
104000001	chr10	0.00516700842527188	1e+06	0.516700842527188	3087	0.587313585046011	2523	0.582481907194551	564	0.608927633307066	886	0.596720591923752	1637	0.574775447408312	73	0.366057838660578	491	0.645036584445953
105000001	chr10	0.00297532085287277	1e+06	0.297532085287277	3090	0.54251767949179	2467	0.544004939272471	623	0.536628321740681	762	0.574353553028094	1705	0.530441511893125	105	0.409171075837742	518	0.56246424996425
106000001	chr10	0.00628197310651252	1e+06	0.628197310651252	2892	0.538338520055325	2318	0.535229524174736	574	0.550893663698542	756	0.561018028610621	1562	0.522748020107175	81	0.347965249199817	493	0.584234843362632
107000001	chr10	0.00557543855612116	1e+06	0.557543855612116	3356	0.533457213172648	2688	0.534417369378307	668	0.529593590596585	824	0.549262855088098	1864	0.527854772691146	96	0.351900077160494	572	0.559416278166278
108000001	chr10	0.00412873665051041	1e+06	0.412873665051041	3316	0.548872190948488	2613	0.54196078014486	703	0.574561403508772	759	0.539855072463768	1854	0.542822825522394	96	0.379677854938272	607	0.605383183842821
109000001	chr10	0.00305393920638734	1e+06	0.305393920638734	3075	0.563917494730503	2441	0.563149589573186	634	0.566874050706858	732	0.562955373406193	1709	0.563232776369113	79	0.423816221284576	555	0.587237237237237
110000001	chr10	0.00686888970101762	1e+06	0.686888970101762	2713	0.572367612728837	2189	0.57850701318038	524	0.546720384506644	792	0.585993032173588	1397	0.574262970916514	75	0.339691358024691	449	0.581302070444609
111000001	chr10	0.00450127154626248	1e+06	0.450127154626248	3540	0.569945333751831	2796	0.56782175594765	744	0.577925876144962	855	0.581985055230669	1941	0.561582899231019	108	0.30289780521262	636	0.624628756114605
112000001	chr10	0.00834146577617044	1e+06	0.834146577617044	2769	0.552049476345251	2286	0.555456320274781	483	0.535925159113565	821	0.589976090585104	1465	0.536111111111111	83	0.397144132083891	400	0.564722222222222
113000001	chr10	0.00940758917667355	1e+06	0.940758917667355	3355	0.576154992548435	2741	0.579291485940519	614	0.562153154783448	1039	0.607368195914875	1702	0.562151825738782	104	0.441239316239316	510	0.586810094408134
114000001	chr10	0.00723072440402624	1e+06	0.723072440402624	3337	0.565827589651383	2784	0.569474377394636	553	0.54746835443038	967	0.593827798843311	1817	0.556513585682545	90	0.406224279835391	463	0.574924006079514
115000001	chr10	0.00373451240337117	1e+06	0.373451240337117	2811	0.519542525520191	2247	0.520125089574675	564	0.517221565537168	688	0.56671915374677	1559	0.499562731556457	75	0.404753086419753	489	0.534471332272968
116000001	chr10	0.00975432382057771	1e+06	0.975432382057771	3076	0.565746460049126	2547	0.573217947040091	529	0.529773156899811	920	0.600261674718196	1627	0.557925857633909	97	0.348081328751432	432	0.570569701646091
117000001	chr10	0.0164286955164958	1e+06	1.64286955164958	3056	0.595795157068063	2504	0.60016935865578	552	0.575952764358561	921	0.626930269031246	1583	0.584599681804357	104	0.433003917378917	448	0.609137318121693
118000001	chr10	0.00870995805404773	1e+06	0.870995805404773	3172	0.591035273924618	2609	0.597003960649035	563	0.563375764752319	954	0.60471018712633	1655	0.592561821640372	99	0.368499812944257	464	0.604954901021711
119000001	chr10	0.00752026506822159	1e+06	0.752026506822159	2420	0.610571625344353	2003	0.619572955381742	417	0.567335020872191	843	0.661086946970695	1160	0.589403735632184	80	0.4609375	337	0.592592592592593
120000001	chr10	0.00949279482830489	1e+06	0.949279482830489	3630	0.579595182503921	2916	0.587178641939863	714	0.548624079261334	1028	0.604535956189653	1888	0.577727731426736	123	0.343872327612165	591	0.591237387980197
121000001	chr10	0.0115369445908495	1e+06	1.15369445908495	3438	0.592739372589576	2813	0.594876960145357	625	0.583118518518518	1064	0.629560011138959	1749	0.573777608368803	100	0.451805555555556	525	0.608130511463845
122000001	chr10	0.0118595484376637	1e+06	1.18595484376637	3588	0.592894524959742	2930	0.603937555302743	658	0.543721152763706	1187	0.639442728322256	1743	0.579758186183889	130	0.408653846153846	528	0.576976360830528
123000001	chr10	0.0134014522523868	1e+06	1.34014522523868	3797	0.61257547381461	3146	0.621653598926326	651	0.568704841554304	1291	0.653555957196546	1855	0.599450933413197	140	0.476686507936508	511	0.593915343915344
124000001	chr10	0.011742107646033	1e+06	1.17421076460331	3270	0.636525937252237	2724	0.642952561592429	546	0.604463437796771	1271	0.675160998921817	1453	0.61477849149907	116	0.476293103448276	430	0.639039621016365
125000001	chr10	0.0140388802134904	1e+06	1.40388802134905	3340	0.598749722776669	2771	0.606880789125466	569	0.559151858360997	1136	0.651253586332812	1635	0.576050515347151	124	0.435334528076464	445	0.593653766125676
126000001	chr10	0.0187066831750228	1e+06	1.87066831750228	4009	0.600784726160067	3319	0.608251592960843	690	0.564868014693724	1290	0.63643769738731	2029	0.590331398426519	115	0.462600644122383	575	0.585321488807992
127000001	chr10	0.0127658064972532	1e+06	1.27658064972532	4329	0.616830505719395	3543	0.621575145566114	786	0.595443407784375	1462	0.650573795409637	2081	0.601202235392529	142	0.512454355764215	644	0.613742236024845
128000001	chr10	0.0168997248136157	1e+06	1.68997248136157	4234	0.630224436160738	3468	0.636436542494588	766	0.602099651871192	1489	0.657898664278785	1979	0.620288437726185	133	0.473788638262322	633	0.629059153940671
