chr	len	B	pop	superpop	cMmb	B_full	mType
chr20	64444167	0.504315933654368	YRI	AFR	1.01014387249997	0.304455366826347	TS (CpG-)
chr21	46709983	0.293144334028688	YRI	AFR	1.25728658110762	0.304455366826347	TS (CpG-)
chr22	50818468	0.678357361435581	YRI	AFR	1.2820140822115	0.304455366826347	TS (CpG-)
chr1	248956422	0.349661817327369	ISL	EUR	1.08417502354823	0.310746797740074	TS (CpG-)
chr2	242193529	0.264510316875405	ISL	EUR	1.04246169212488	0.310746797740074	TS (CpG-)
chr3	198295559	0.232050511311206	ISL	EUR	1.10549477533547	0.310746797740074	TS (CpG-)
chr4	190214555	0.225172245197608	ISL	EUR	1.04902841829045	0.310746797740074	TS (CpG-)
chr5	181538259	0.251961533406946	ISL	EUR	1.09200492662208	0.310746797740074	TS (CpG-)
chr6	170805979	0.284733832518366	ISL	EUR	1.09794291267049	0.310746797740074	TS (CpG-)
chr7	159345973	0.27653187443219	ISL	EUR	1.12609338799961	0.310746797740074	TS (CpG-)
chr8	145138636	0.275756395681861	ISL	EUR	1.1196578689053	0.310746797740074	TS (CpG-)
chr9	138394717	0.301542666811617	ISL	EUR	1.1152496952226	0.310746797740074	TS (CpG-)
chr10	133797422	0.364369043685329	ISL	EUR	1.27731278756347	0.310746797740074	TS (CpG-)
chr11	135086622	0.358131945937099	ISL	EUR	1.15043634793664	0.310746797740074	TS (CpG-)
chr12	133275309	0.287867170749919	ISL	EUR	1.18312230329264	0.310746797740074	TS (CpG-)
chr13	114364328	0.235107047667963	ISL	EUR	1.34121835976145	0.310746797740074	TS (CpG-)
chr14	107043718	0.272676228609806	ISL	EUR	1.32438396017265	0.310746797740074	TS (CpG-)
chr15	101991189	0.312451342184915	ISL	EUR	1.51541696198072	0.310746797740074	TS (CpG-)
chr16	90338345	0.440179168145056	ISL	EUR	1.37395474031626	0.310746797740074	TS (CpG-)
chr17	83257441	0.528904377602068	ISL	EUR	1.50314958127225	0.310746797740074	TS (CpG-)
chr18	80373285	0.306794988689608	ISL	EUR	1.46877615452652	0.310746797740074	TS (CpG-)
chr19	58617616	0.613566958499451	ISL	EUR	1.79388435116222	0.310746797740074	TS (CpG-)
chr20	64444167	0.483938547688484	ISL	EUR	1.6605776307107	0.310746797740074	TS (CpG-)
chr21	46709983	0.359111562792034	ISL	EUR	1.94168290377672	0.310746797740074	TS (CpG-)
chr22	50818468	0.648404185304536	ISL	EUR	2.13614667420126	0.310746797740074	TS (CpG-)
chr1	248956422	0.647136014477315	ACB	AFR	0.658581895424565	0.624533286995577	TS (CpG+)
chr2	242193529	0.586966295901969	ACB	AFR	0.659645318891524	0.624533286995577	TS (CpG+)
chr3	198295559	0.46265896324295	ACB	AFR	0.667098488536073	0.624533286995577	TS (CpG+)
chr4	190214555	0.503170293295451	ACB	AFR	0.683851043089504	0.624533286995577	TS (CpG+)
chr5	181538259	0.510881284654814	ACB	AFR	0.680492652384724	0.624533286995577	TS (CpG+)
chr6	170805979	0.557590527558321	ACB	AFR	0.670127161870292	0.624533286995577	TS (CpG+)
chr7	159345973	0.638076056898411	ACB	AFR	0.7300450847482	0.624533286995577	TS (CpG+)
chr8	145138636	0.559930221861262	ACB	AFR	0.746014591976528	0.624533286995577	TS (CpG+)
chr9	138394717	0.582576850534813	ACB	AFR	0.899453431929845	0.624533286995577	TS (CpG+)
chr10	133797422	0.6857263507343	ACB	AFR	0.766379548202448	0.624533286995577	TS (CpG+)
chr11	135086622	0.651559591817994	ACB	AFR	0.704081687132973	0.624533286995577	TS (CpG+)
chr12	133275309	0.623395011413115	ACB	AFR	0.729285962248344	0.624533286995577	TS (CpG+)
chr13	114364328	0.547252148760936	ACB	AFR	0.773176229223614	0.624533286995577	TS (CpG+)
chr14	107043718	0.609247277906971	ACB	AFR	0.801978062358009	0.624533286995577	TS (CpG+)
chr15	101991189	0.583983728406063	ACB	AFR	0.99288944658167	0.624533286995577	TS (CpG+)
chr16	90338345	0.755958015063161	ACB	AFR	0.918661443174699	0.624533286995577	TS (CpG+)
chr17	83257441	0.872292598997293	ACB	AFR	1.06770965671362	0.624533286995577	TS (CpG+)
chr18	80373285	0.59136385841238	ACB	AFR	0.920061033223444	0.624533286995577	TS (CpG+)
chr19	58617616	1.01895168495131	ACB	AFR	1.1391712383409	0.624533286995577	TS (CpG+)
chr20	64444167	0.834641617986681	ACB	AFR	0.949233593727264	0.624533286995577	TS (CpG+)
chr21	46709983	0.783898224478371	ACB	AFR	1.25822010215016	0.624533286995577	TS (CpG+)
chr22	50818468	1.04636090536543	ACB	AFR	1.17662643768763	0.624533286995577	TS (CpG+)
chr1	248956422	0.645641815173384	ASW	AFR	0.616284561045297	0.631154160580649	TS (CpG+)
chr2	242193529	0.589471996439217	ASW	AFR	0.620806529199302	0.631154160580649	TS (CpG+)
chr3	198295559	0.471099173380916	ASW	AFR	0.630204764508791	0.631154160580649	TS (CpG+)
chr4	190214555	0.505527687892957	ASW	AFR	0.662760346884659	0.631154160580649	TS (CpG+)
chr5	181538259	0.515701042070553	ASW	AFR	0.630444193577117	0.631154160580649	TS (CpG+)
chr6	170805979	0.56511724046898	ASW	AFR	0.646320946900175	0.631154160580649	TS (CpG+)
chr7	159345973	0.653905899507054	ASW	AFR	0.684421164602313	0.631154160580649	TS (CpG+)
chr8	145138636	0.574945755405149	ASW	AFR	0.689247638949662	0.631154160580649	TS (CpG+)
chr9	138394717	0.586468619449931	ASW	AFR	0.810209916836589	0.631154160580649	TS (CpG+)
chr10	133797422	0.698003397281807	ASW	AFR	0.724774358281597	0.631154160580649	TS (CpG+)
chr11	135086622	0.670882135866322	ASW	AFR	0.683305032498844	0.631154160580649	TS (CpG+)
chr12	133275309	0.623325002149984	ASW	AFR	0.704388231517227	0.631154160580649	TS (CpG+)
chr13	114364328	0.559296396995646	ASW	AFR	0.735623099278376	0.631154160580649	TS (CpG+)
chr14	107043718	0.618352999383452	ASW	AFR	0.767761005258883	0.631154160580649	TS (CpG+)
chr15	101991189	0.586812986983479	ASW	AFR	0.904403717200232	0.631154160580649	TS (CpG+)
chr16	90338345	0.754281477182276	ASW	AFR	0.833304313622495	0.631154160580649	TS (CpG+)
chr17	83257441	0.894093257273692	ASW	AFR	0.908399823564651	0.631154160580649	TS (CpG+)
chr18	80373285	0.602639637701104	ASW	AFR	0.86398285270178	0.631154160580649	TS (CpG+)
chr19	58617616	1.01664626745857	ASW	AFR	1.12550642596782	0.631154160580649	TS (CpG+)
chr20	64444167	0.826011211379754	ASW	AFR	0.88647157575138	0.631154160580649	TS (CpG+)
chr21	46709983	0.771280782739594	ASW	AFR	1.07468340390406	0.631154160580649	TS (CpG+)
chr22	50818468	1.06023978288742	ASW	AFR	1.09089210641978	0.631154160580649	TS (CpG+)
chr1	248956422	0.594732650888412	BEB	SAS	0.756145936651699	0.574764156703061	TS (CpG+)
chr2	242193529	0.528543697230065	BEB	SAS	0.767802715199176	0.574764156703061	TS (CpG+)
chr3	198295559	0.453140907074097	BEB	SAS	0.798029233251458	0.574764156703061	TS (CpG+)
chr4	190214555	0.46301100080149	BEB	SAS	0.761466741686717	0.574764156703061	TS (CpG+)
chr5	181538259	0.487675625462021	BEB	SAS	0.766907253145669	0.574764156703061	TS (CpG+)
chr6	170805979	0.51230664427442	BEB	SAS	0.792614110326722	0.574764156703061	TS (CpG+)
chr7	159345973	0.615740905059187	BEB	SAS	0.824221341490951	0.574764156703061	TS (CpG+)
chr8	145138636	0.515964954650334	BEB	SAS	0.855068890054876	0.574764156703061	TS (CpG+)
chr9	138394717	0.552457772029893	BEB	SAS	1.08063480714246	0.574764156703061	TS (CpG+)
chr10	133797422	0.625005677259609	BEB	SAS	0.92434797231726	0.574764156703061	TS (CpG+)
chr11	135086622	0.575739142545766	BEB	SAS	0.830499019980769	0.574764156703061	TS (CpG+)
chr12	133275309	0.573508878561403	BEB	SAS	0.843904382173837	0.574764156703061	TS (CpG+)
chr13	114364328	0.485103663326856	BEB	SAS	0.860650732408269	0.574764156703061	TS (CpG+)
chr14	107043718	0.577815681082415	BEB	SAS	0.943384926329465	0.574764156703061	TS (CpG+)
chr15	101991189	0.518749961409537	BEB	SAS	1.10754873425004	0.574764156703061	TS (CpG+)
chr16	90338345	0.705094201895228	BEB	SAS	1.08994487568496	0.574764156703061	TS (CpG+)
chr17	83257441	0.780582926578546	BEB	SAS	1.06320316980828	0.574764156703061	TS (CpG+)
chr18	80373285	0.54747873196573	BEB	SAS	1.26173269823746	0.574764156703061	TS (CpG+)
chr19	58617616	0.897525421886599	BEB	SAS	1.47779579854394	0.574764156703061	TS (CpG+)
chr20	64444167	0.743243274179199	BEB	SAS	1.0815852103078	0.574764156703061	TS (CpG+)
chr21	46709983	0.732361095714793	BEB	SAS	1.31372677920515	0.574764156703061	TS (CpG+)
chr22	50818468	0.950262746597621	BEB	SAS	1.32669481523016	0.574764156703061	TS (CpG+)
chr1	248956422	0.575145043064102	CDX	EAS	0.829385909447301	0.543679833855993	TS (CpG+)
chr2	242193529	0.481863434605515	CDX	EAS	0.781280250961937	0.543679833855993	TS (CpG+)
chr3	198295559	0.420114069206685	CDX	EAS	0.8381973171895	0.543679833855993	TS (CpG+)
chr4	190214555	0.442727479651246	CDX	EAS	0.821045111206772	0.543679833855993	TS (CpG+)
chr5	181538259	0.464695415246453	CDX	EAS	0.793149255667579	0.543679833855993	TS (CpG+)
chr6	170805979	0.492892439204066	CDX	EAS	0.831425437449143	0.543679833855993	TS (CpG+)
chr7	159345973	0.570054229759394	CDX	EAS	0.853341087286065	0.543679833855993	TS (CpG+)
chr8	145138636	0.488853981734571	CDX	EAS	0.906892700308182	0.543679833855993	TS (CpG+)
chr9	138394717	0.551681513853174	CDX	EAS	1.13536271277112	0.543679833855993	TS (CpG+)
chr10	133797422	0.58457468053122	CDX	EAS	0.952173891821167	0.543679833855993	TS (CpG+)
chr11	135086622	0.55877149397713	CDX	EAS	0.851158124905647	0.543679833855993	TS (CpG+)
chr12	133275309	0.549646262280866	CDX	EAS	0.88472175382565	0.543679833855993	TS (CpG+)
chr13	114364328	0.471392438620721	CDX	EAS	0.938085287464787	0.543679833855993	TS (CpG+)
chr14	107043718	0.518983669595255	CDX	EAS	0.99305908660673	0.543679833855993	TS (CpG+)
chr15	101991189	0.498508536536731	CDX	EAS	1.21922562300501	0.543679833855993	TS (CpG+)
chr16	90338345	0.660055232530247	CDX	EAS	1.2909684677636	0.543679833855993	TS (CpG+)
chr17	83257441	0.721880371192676	CDX	EAS	1.23926781908674	0.543679833855993	TS (CpG+)
chr18	80373285	0.551233403575368	CDX	EAS	1.07597567936663	0.543679833855993	TS (CpG+)
chr19	58617616	0.846931173521559	CDX	EAS	1.56470132417527	0.543679833855993	TS (CpG+)
chr20	64444167	0.677854953514808	CDX	EAS	1.1279100391595	0.543679833855993	TS (CpG+)
chr21	46709983	0.691087016139072	CDX	EAS	1.47180689673614	0.543679833855993	TS (CpG+)
chr22	50818468	0.86108680210749	CDX	EAS	1.52574517741395	0.543679833855993	TS (CpG+)
chr1	248956422	0.591125050626634	CEU	EUR	0.793932063112369	0.576123204630565	TS (CpG+)
chr2	242193529	0.516913585953222	CEU	EUR	0.778455894127045	0.576123204630565	TS (CpG+)
chr3	198295559	0.440755424048615	CEU	EUR	0.80021752432918	0.576123204630565	TS (CpG+)
chr4	190214555	0.45558711758702	CEU	EUR	0.778767475099918	0.576123204630565	TS (CpG+)
chr5	181538259	0.493694389405659	CEU	EUR	0.811112294329078	0.576123204630565	TS (CpG+)
chr6	170805979	0.532390597908836	CEU	EUR	0.826629671101986	0.576123204630565	TS (CpG+)
chr7	159345973	0.595504018910332	CEU	EUR	0.884389658257451	0.576123204630565	TS (CpG+)
chr8	145138636	0.516918903028621	CEU	EUR	0.914810538097031	0.576123204630565	TS (CpG+)
chr9	138394717	0.563203253634244	CEU	EUR	1.14085212260906	0.576123204630565	TS (CpG+)
chr10	133797422	0.621695494048081	CEU	EUR	0.962012886195261	0.576123204630565	TS (CpG+)
chr11	135086622	0.603741992298631	CEU	EUR	0.860672405089206	0.576123204630565	TS (CpG+)
chr12	133275309	0.583530658701865	CEU	EUR	0.856787114456852	0.576123204630565	TS (CpG+)
chr13	114364328	0.485341320936361	CEU	EUR	0.936683342170018	0.576123204630565	TS (CpG+)
chr14	107043718	0.567334809241569	CEU	EUR	0.982342025643574	0.576123204630565	TS (CpG+)
chr15	101991189	0.538574804217808	CEU	EUR	1.17656085011126	0.576123204630565	TS (CpG+)
chr16	90338345	0.695697875585934	CEU	EUR	1.15843398002818	0.576123204630565	TS (CpG+)
chr17	83257441	0.806807320618862	CEU	EUR	1.15386845677333	0.576123204630565	TS (CpG+)
chr18	80373285	0.552993342380053	CEU	EUR	1.17797825194646	0.576123204630565	TS (CpG+)
chr19	58617616	0.878382018261242	CEU	EUR	1.49175135263905	0.576123204630565	TS (CpG+)
chr20	64444167	0.760569198265753	CEU	EUR	1.16492486591345	0.576123204630565	TS (CpG+)
chr21	46709983	0.750961466778879	CEU	EUR	1.48494216019915	0.576123204630565	TS (CpG+)
chr22	50818468	0.957190438537695	CEU	EUR	1.47526480264455	0.576123204630565	TS (CpG+)
chr1	248956422	0.553553786154649	CHB	EAS	0.859248542211154	0.531671239343769	TS (CpG+)
chr2	242193529	0.455910071619147	CHB	EAS	0.807955288629211	0.531671239343769	TS (CpG+)
chr3	198295559	0.414948154314851	CHB	EAS	0.913702117080573	0.531671239343769	TS (CpG+)
chr4	190214555	0.441695317238553	CHB	EAS	0.851482273915613	0.531671239343769	TS (CpG+)
chr5	181538259	0.449222219395869	CHB	EAS	0.830918972291403	0.531671239343769	TS (CpG+)
chr6	170805979	0.479641946102567	CHB	EAS	0.933357068520028	0.531671239343769	TS (CpG+)
chr7	159345973	0.568157063381227	CHB	EAS	0.904158542311514	0.531671239343769	TS (CpG+)
chr8	145138636	0.492250900611299	CHB	EAS	0.949884695725321	0.531671239343769	TS (CpG+)
chr9	138394717	0.524907165128492	CHB	EAS	1.13195445492331	0.531671239343769	TS (CpG+)
chr10	133797422	0.581188772066936	CHB	EAS	1.03889217297017	0.531671239343769	TS (CpG+)
chr11	135086622	0.552931247584532	CHB	EAS	0.895138667039126	0.531671239343769	TS (CpG+)
chr12	133275309	0.542063680337996	CHB	EAS	0.954531336487938	0.531671239343769	TS (CpG+)
chr13	114364328	0.439408285112917	CHB	EAS	0.951664956265611	0.531671239343769	TS (CpG+)
chr14	107043718	0.526049437812429	CHB	EAS	1.04352639609415	0.531671239343769	TS (CpG+)
chr15	101991189	0.492301305800904	CHB	EAS	1.21291778793978	0.531671239343769	TS (CpG+)
chr16	90338345	0.640883511156771	CHB	EAS	1.48465001553441	0.531671239343769	TS (CpG+)
chr17	83257441	0.704219086127847	CHB	EAS	1.31297761830177	0.531671239343769	TS (CpG+)
chr18	80373285	0.539883303771428	CHB	EAS	1.23043959591495	0.531671239343769	TS (CpG+)
chr19	58617616	0.811112086181889	CHB	EAS	1.63813305113291	0.531671239343769	TS (CpG+)
chr20	64444167	0.685793111563614	CHB	EAS	1.26366147786993	0.531671239343769	TS (CpG+)
chr21	46709983	0.677068248610913	CHB	EAS	1.57226379753883	0.531671239343769	TS (CpG+)
chr22	50818468	0.857611361110226	CHB	EAS	1.48203403549952	0.531671239343769	TS (CpG+)
chr1	248956422	0.543025248719929	CHS	EAS	0.880744144777543	0.530550279323077	TS (CpG+)
chr2	242193529	0.462099617545006	CHS	EAS	0.797004584593168	0.530550279323077	TS (CpG+)
chr3	198295559	0.41148210064017	CHS	EAS	0.860220345414313	0.530550279323077	TS (CpG+)
chr4	190214555	0.433922857254127	CHS	EAS	0.803363823391774	0.530550279323077	TS (CpG+)
chr5	181538259	0.448185806237366	CHS	EAS	0.80508127855137	0.530550279323077	TS (CpG+)
chr6	170805979	0.48132391525627	CHS	EAS	0.853036035986108	0.530550279323077	TS (CpG+)
chr7	159345973	0.563673195415684	CHS	EAS	0.868291773765261	0.530550279323077	TS (CpG+)
chr8	145138636	0.482039165554474	CHS	EAS	0.912760638557947	0.530550279323077	TS (CpG+)
chr9	138394717	0.527208608030883	CHS	EAS	1.12948322564692	0.530550279323077	TS (CpG+)
chr10	133797422	0.594126815525579	CHS	EAS	0.967288290897881	0.530550279323077	TS (CpG+)
chr11	135086622	0.555377838369674	CHS	EAS	0.854688876687271	0.530550279323077	TS (CpG+)
chr12	133275309	0.544693954016151	CHS	EAS	0.89182570296957	0.530550279323077	TS (CpG+)
chr13	114364328	0.446457854126212	CHS	EAS	0.900010900070083	0.530550279323077	TS (CpG+)
chr14	107043718	0.52260539022666	CHS	EAS	1.00617738385604	0.530550279323077	TS (CpG+)
chr15	101991189	0.473620159990153	CHS	EAS	1.23794289604141	0.530550279323077	TS (CpG+)
chr16	90338345	0.642865009198484	CHS	EAS	1.26124144527794	0.530550279323077	TS (CpG+)
chr17	83257441	0.712577172734733	CHS	EAS	1.18203551853584	0.530550279323077	TS (CpG+)
chr18	80373285	0.545305081656356	CHS	EAS	1.16781449606766	0.530550279323077	TS (CpG+)
chr19	58617616	0.819140747202133	CHS	EAS	1.6068222718094	0.530550279323077	TS (CpG+)
chr20	64444167	0.674959463106908	CHS	EAS	1.14482314814227	0.530550279323077	TS (CpG+)
chr21	46709983	0.675053608576685	CHS	EAS	1.4476742517076	0.530550279323077	TS (CpG+)
chr22	50818468	0.839938274546123	CHS	EAS	1.47601334211956	0.530550279323077	TS (CpG+)
chr1	248956422	0.590579879111381	CLM	AMR	0.597214238272932	0.56443745927962	TS (CpG+)
chr2	242193529	0.509618978644716	CLM	AMR	0.603500083806174	0.56443745927962	TS (CpG+)
chr3	198295559	0.422397599506069	CLM	AMR	0.621329102805488	0.56443745927962	TS (CpG+)
chr4	190214555	0.463296437935588	CLM	AMR	0.631517634120677	0.56443745927962	TS (CpG+)
chr5	181538259	0.472798754585454	CLM	AMR	0.614543597081477	0.56443745927962	TS (CpG+)
chr6	170805979	0.51011453739336	CLM	AMR	0.627824960056352	0.56443745927962	TS (CpG+)
chr7	159345973	0.588913351466958	CLM	AMR	0.665004805260086	0.56443745927962	TS (CpG+)
chr8	145138636	0.5188568427908	CLM	AMR	0.677514510016449	0.56443745927962	TS (CpG+)
chr9	138394717	0.527009764870461	CLM	AMR	0.814310113012411	0.56443745927962	TS (CpG+)
chr10	133797422	0.609601468367938	CLM	AMR	0.718277319053717	0.56443745927962	TS (CpG+)
chr11	135086622	0.582954934477407	CLM	AMR	0.662691640245081	0.56443745927962	TS (CpG+)
chr12	133275309	0.580706545302853	CLM	AMR	0.645166455532054	0.56443745927962	TS (CpG+)
chr13	114364328	0.486976773467165	CLM	AMR	0.6907127847556	0.56443745927962	TS (CpG+)
chr14	107043718	0.542551608552962	CLM	AMR	0.739832190843588	0.56443745927962	TS (CpG+)
chr15	101991189	0.510807952437272	CLM	AMR	0.848259975972013	0.56443745927962	TS (CpG+)
chr16	90338345	0.664410704785704	CLM	AMR	0.863259273646037	0.56443745927962	TS (CpG+)
chr17	83257441	0.781550657522432	CLM	AMR	1.01486338015531	0.56443745927962	TS (CpG+)
chr18	80373285	0.564451728390208	CLM	AMR	0.815675770024201	0.56443745927962	TS (CpG+)
chr19	58617616	0.862103472708195	CLM	AMR	1.16522516055485	0.56443745927962	TS (CpG+)
chr20	64444167	0.741837496154933	CLM	AMR	0.889108029623017	0.56443745927962	TS (CpG+)
chr21	46709983	0.734398798854983	CLM	AMR	1.0935624087558	0.56443745927962	TS (CpG+)
chr22	50818468	0.949722490405873	CLM	AMR	1.1882667643009	0.56443745927962	TS (CpG+)
chr1	248956422	0.658827983117986	ESN	AFR	0.686707432982551	0.635046499338334	TS (CpG+)
chr2	242193529	0.596794670005744	ESN	AFR	0.676797412056284	0.635046499338334	TS (CpG+)
chr3	198295559	0.473412029743647	ESN	AFR	0.688127060904549	0.635046499338334	TS (CpG+)
chr4	190214555	0.506033077916481	ESN	AFR	0.725287762185032	0.635046499338334	TS (CpG+)
chr5	181538259	0.518989291908702	ESN	AFR	0.700160282665439	0.635046499338334	TS (CpG+)
chr6	170805979	0.559440056236299	ESN	AFR	0.694420095924526	0.635046499338334	TS (CpG+)
chr7	159345973	0.646929992660008	ESN	AFR	0.765680313049098	0.635046499338334	TS (CpG+)
chr8	145138636	0.571346389553084	ESN	AFR	0.792619978064721	0.635046499338334	TS (CpG+)
chr9	138394717	0.601435233607654	ESN	AFR	1.01632886126696	0.635046499338334	TS (CpG+)
chr10	133797422	0.712810894632623	ESN	AFR	0.806539159220667	0.635046499338334	TS (CpG+)
chr11	135086622	0.6538877185714	ESN	AFR	0.758860468968948	0.635046499338334	TS (CpG+)
chr12	133275309	0.620430448273153	ESN	AFR	0.749939226429841	0.635046499338334	TS (CpG+)
chr13	114364328	0.563830908086578	ESN	AFR	0.798878613384938	0.635046499338334	TS (CpG+)
chr14	107043718	0.61293116337453	ESN	AFR	0.831643434082318	0.635046499338334	TS (CpG+)
chr15	101991189	0.591296128553246	ESN	AFR	1.04323805553894	0.635046499338334	TS (CpG+)
chr16	90338345	0.782357643343179	ESN	AFR	0.976354278190988	0.635046499338334	TS (CpG+)
chr17	83257441	0.903186505356287	ESN	AFR	1.02436815218451	0.635046499338334	TS (CpG+)
chr18	80373285	0.608012846650858	ESN	AFR	0.947959299533177	0.635046499338334	TS (CpG+)
chr19	58617616	1.03554053777799	ESN	AFR	1.18669526373689	0.635046499338334	TS (CpG+)
chr20	64444167	0.840706473251017	ESN	AFR	0.994706205648296	0.635046499338334	TS (CpG+)
chr21	46709983	0.779720878737244	ESN	AFR	1.21053041411917	0.635046499338334	TS (CpG+)
chr22	50818468	1.0718605173659	ESN	AFR	1.18808104247865	0.635046499338334	TS (CpG+)
chr1	248956422	0.606497280801471	FIN	EUR	0.744246141725343	0.587303285470055	TS (CpG+)
chr2	242193529	0.536325671412508	FIN	EUR	0.694957095244537	0.587303285470055	TS (CpG+)
chr3	198295559	0.449169660443864	FIN	EUR	0.738086025150578	0.587303285470055	TS (CpG+)
chr4	190214555	0.464690075492163	FIN	EUR	0.727007170316473	0.587303285470055	TS (CpG+)
chr5	181538259	0.498776897504015	FIN	EUR	0.731837494492499	0.587303285470055	TS (CpG+)
chr6	170805979	0.528738040617756	FIN	EUR	0.777127496134829	0.587303285470055	TS (CpG+)
chr7	159345973	0.617812176925751	FIN	EUR	0.791723487235256	0.587303285470055	TS (CpG+)
chr8	145138636	0.528888908302411	FIN	EUR	0.834748139469408	0.587303285470055	TS (CpG+)
chr9	138394717	0.574360778022479	FIN	EUR	1.02315064866711	0.587303285470055	TS (CpG+)
chr10	133797422	0.624944924088351	FIN	EUR	0.861399904633839	0.587303285470055	TS (CpG+)
chr11	135086622	0.602068006249145	FIN	EUR	0.767966641590063	0.587303285470055	TS (CpG+)
chr12	133275309	0.611065793264725	FIN	EUR	0.801759856974864	0.587303285470055	TS (CpG+)
chr13	114364328	0.503419468788226	FIN	EUR	0.826798145100265	0.587303285470055	TS (CpG+)
chr14	107043718	0.573850034034327	FIN	EUR	0.912556903539843	0.587303285470055	TS (CpG+)
chr15	101991189	0.544532442502714	FIN	EUR	1.03774074961504	0.587303285470055	TS (CpG+)
chr16	90338345	0.708528710471479	FIN	EUR	1.08117542880866	0.587303285470055	TS (CpG+)
chr17	83257441	0.805652720139529	FIN	EUR	1.05017840914047	0.587303285470055	TS (CpG+)
chr18	80373285	0.566032358093957	FIN	EUR	1.01548923751256	0.587303285470055	TS (CpG+)
chr19	58617616	0.902640551068553	FIN	EUR	1.37413492705922	0.587303285470055	TS (CpG+)
chr20	64444167	0.77547623990626	FIN	EUR	1.07460393200096	0.587303285470055	TS (CpG+)
chr21	46709983	0.779454601123596	FIN	EUR	1.39938593700118	0.587303285470055	TS (CpG+)
chr22	50818468	0.939225061104632	FIN	EUR	1.38449271673317	0.587303285470055	TS (CpG+)
chr1	248956422	0.579524962846954	GBR	EUR	0.774877756577225	0.576321429392159	TS (CpG+)
chr2	242193529	0.526472741734577	GBR	EUR	0.775751468363842	0.576321429392159	TS (CpG+)
chr3	198295559	0.445608456067567	GBR	EUR	0.804668940899788	0.576321429392159	TS (CpG+)
chr4	190214555	0.468451090613498	GBR	EUR	0.787624106919908	0.576321429392159	TS (CpG+)
chr5	181538259	0.490787131216732	GBR	EUR	0.783372666276212	0.576321429392159	TS (CpG+)
chr6	170805979	0.533735701895541	GBR	EUR	0.825102409181457	0.576321429392159	TS (CpG+)
chr7	159345973	0.593481471135398	GBR	EUR	0.828987921976118	0.576321429392159	TS (CpG+)
chr8	145138636	0.507960480141402	GBR	EUR	0.878290461243113	0.576321429392159	TS (CpG+)
chr9	138394717	0.557517234467323	GBR	EUR	1.36811831638131	0.576321429392159	TS (CpG+)
chr10	133797422	0.630868629851188	GBR	EUR	0.935003044397886	0.576321429392159	TS (CpG+)
chr11	135086622	0.60505996363115	GBR	EUR	0.83153294899592	0.576321429392159	TS (CpG+)
chr12	133275309	0.597903375008255	GBR	EUR	0.866339034800995	0.576321429392159	TS (CpG+)
chr13	114364328	0.4879526172432	GBR	EUR	0.908989901222885	0.576321429392159	TS (CpG+)
chr14	107043718	0.551454901987965	GBR	EUR	0.950726238556057	0.576321429392159	TS (CpG+)
chr15	101991189	0.546403242248536	GBR	EUR	1.13706175624094	0.576321429392159	TS (CpG+)
chr16	90338345	0.694107263613933	GBR	EUR	1.31849354775632	0.576321429392159	TS (CpG+)
chr17	83257441	0.804641096676091	GBR	EUR	1.09416082773769	0.576321429392159	TS (CpG+)
chr18	80373285	0.548153224525099	GBR	EUR	1.08202153623615	0.576321429392159	TS (CpG+)
chr19	58617616	0.887581098712017	GBR	EUR	1.54181814894015	0.576321429392159	TS (CpG+)
chr20	64444167	0.739504680478064	GBR	EUR	1.10010929635428	0.576321429392159	TS (CpG+)
chr21	46709983	0.734729604291026	GBR	EUR	1.47651371420045	0.576321429392159	TS (CpG+)
chr22	50818468	0.942266996372054	GBR	EUR	1.40080382666057	0.576321429392159	TS (CpG+)
chr1	248956422	0.599688986548311	GIH	SAS	0.705848507070733	0.580324839608502	TS (CpG+)
chr2	242193529	0.529679808650204	GIH	SAS	0.680540435015277	0.580324839608502	TS (CpG+)
chr3	198295559	0.4485186095442	GIH	SAS	0.725265951801922	0.580324839608502	TS (CpG+)
chr4	190214555	0.471725025458228	GIH	SAS	0.722757033670569	0.580324839608502	TS (CpG+)
chr5	181538259	0.492436255926791	GIH	SAS	0.69991052261401	0.580324839608502	TS (CpG+)
chr6	170805979	0.53859308146439	GIH	SAS	0.748152848367625	0.580324839608502	TS (CpG+)
chr7	159345973	0.601859451314942	GIH	SAS	0.763660907775178	0.580324839608502	TS (CpG+)
chr8	145138636	0.522237912866862	GIH	SAS	0.804188624391191	0.580324839608502	TS (CpG+)
chr9	138394717	0.566486902630147	GIH	SAS	0.965789949880657	0.580324839608502	TS (CpG+)
chr10	133797422	0.630308654160894	GIH	SAS	0.831520094350466	0.580324839608502	TS (CpG+)
chr11	135086622	0.576751027539101	GIH	SAS	0.763956870955731	0.580324839608502	TS (CpG+)
chr12	133275309	0.569816571110816	GIH	SAS	0.77492878653119	0.580324839608502	TS (CpG+)
chr13	114364328	0.484671649959073	GIH	SAS	0.823184606952526	0.580324839608502	TS (CpG+)
chr14	107043718	0.574495152157881	GIH	SAS	0.88569545801553	0.580324839608502	TS (CpG+)
chr15	101991189	0.535681762752953	GIH	SAS	1.02063604900284	0.580324839608502	TS (CpG+)
chr16	90338345	0.710713654507967	GIH	SAS	0.99091512554272	0.580324839608502	TS (CpG+)
chr17	83257441	0.813858643257847	GIH	SAS	0.966303563903577	0.580324839608502	TS (CpG+)
chr18	80373285	0.534933687820383	GIH	SAS	0.992061589255793	0.580324839608502	TS (CpG+)
