chr	B	bias	conv	pGC	pop	mType	dataset
chr7	0.528109295192746	2.63441110996611	OK	0.438878376403541	TSI	TS (CpG+)	TS (CpG-)
chr8	0.443104768376938	2.47744200004979	OK	0.429617093856315	TSI	TS (CpG+)	TS (CpG-)
chr9	0.663330288040545	2.50486696415735	OK	0.44605129297577	TSI	TS (CpG+)	TS (CpG-)
chr10	0.371609849910395	2.63022959570469	OK	0.449902399223326	TSI	TS (CpG+)	TS (CpG-)
chr11	0.510978371040525	2.48970983523061	OK	0.447976908828988	TSI	TS (CpG+)	TS (CpG-)
chr12	0.519096591054801	2.6165637217491	OK	0.434157991050679	TSI	TS (CpG+)	TS (CpG-)
chr13	0.399984837695411	2.54742756003679	OK	0.415182093052037	TSI	TS (CpG+)	TS (CpG-)
chr14	0.538487087468666	2.4761404210018	OK	0.438072892141982	TSI	TS (CpG+)	TS (CpG-)
chr15	0.732339871026139	2.31086164195305	OK	0.447401804602382	TSI	TS (CpG+)	TS (CpG-)
chr16	0.88118577816018	2.58969087837099	OK	0.47984036724148	TSI	TS (CpG+)	TS (CpG-)
chr17	0.636756942668509	2.68786051255856	OK	0.492595972533831	TSI	TS (CpG+)	TS (CpG-)
chr18	0.385261191628999	2.66977505016366	OK	0.429128487765801	TSI	TS (CpG+)	TS (CpG-)
chr19	0.717563598834804	3.04129517229963	OK	0.524429603090355	TSI	TS (CpG+)	TS (CpG-)
chr20	0.652653550672552	2.68666118785169	OK	0.47638205082459	TSI	TS (CpG+)	TS (CpG-)
chr21	0.561899146154464	2.9803699885631	OK	0.456947686698326	TSI	TS (CpG+)	TS (CpG-)
chr22	0.648009536604295	2.89826564753178	OK	0.522782185666667	TSI	TS (CpG+)	TS (CpG-)
chr1	0.451101153806806	2.56200680445146	OK	0.449260703433761	CHB	TS (CpG+)	TS (CpG-)
chr2	0.391062547383808	2.4380124215728	OK	0.433445203840091	CHB	TS (CpG+)	TS (CpG-)
chr3	0.473937897551	2.25911754492831	OK	0.416750135986469	CHB	TS (CpG+)	TS (CpG-)
chr4	0.380618651066798	2.4074363794433	OK	0.405713763293546	CHB	TS (CpG+)	TS (CpG-)
chr5	0.429136945923204	2.41212959586754	ERROR: ABNORMAL_TERMINATION_IN_LNSRCH	0.424044226547087	CHB	TS (CpG+)	TS (CpG-)
chr6	0.383976297425354	2.4660892740058	OK	0.42432106960843	CHB	TS (CpG+)	TS (CpG-)
chr7	0.463225406446793	2.56737654868548	OK	0.438305590287339	CHB	TS (CpG+)	TS (CpG-)
chr8	0.422695395830342	2.41401461257324	OK	0.43009188641016	CHB	TS (CpG+)	TS (CpG-)
chr9	0.603810732918503	2.43998981448082	OK	0.445744478299071	CHB	TS (CpG+)	TS (CpG-)
chr10	0.331696135729334	2.67651689589826	OK	0.44953650802563	CHB	TS (CpG+)	TS (CpG-)
chr11	0.552593722969124	2.50256046407338	OK	0.447936471927053	CHB	TS (CpG+)	TS (CpG-)
chr12	0.311136465731801	2.47499589531158	OK	0.434495018037731	CHB	TS (CpG+)	TS (CpG-)
chr13	0.367958045893018	2.44745957269555	OK	0.41632445950649	CHB	TS (CpG+)	TS (CpG-)
chr14	0.579950178254641	2.51438406414388	OK	0.438490609527838	CHB	TS (CpG+)	TS (CpG-)
chr15	0.559864800732239	2.26896912140238	OK	0.447155678361279	CHB	TS (CpG+)	TS (CpG-)
chr16	0.743990544006378	2.50699806715088	OK	0.478284678116463	CHB	TS (CpG+)	TS (CpG-)
chr17	0.583366824241913	2.74810847465123	OK	0.490466144286676	CHB	TS (CpG+)	TS (CpG-)
chr18	0.44904349548007	2.59437928811891	OK	0.429361096211884	CHB	TS (CpG+)	TS (CpG-)
chr19	0.587763671971682	3.01861181767798	OK	0.521317348546763	CHB	TS (CpG+)	TS (CpG-)
chr20	0.516412384981094	2.70116484276121	OK	0.474887498187079	CHB	TS (CpG+)	TS (CpG-)
chr21	0.574028398683303	2.98775618265422	OK	0.455579726647807	CHB	TS (CpG+)	TS (CpG-)
chr22	0.769592067857264	2.8155609716197	OK	0.522753879498575	CHB	TS (CpG+)	TS (CpG-)
chr1	0.401638226177975	2.07689842272097	OK	0.410290134551131	YRI	TV (CpG-)	TS (CpG+)
chr2	0.730728049144939	2.32618381552448	OK	0.397773753979045	YRI	TV (CpG-)	TS (CpG+)
chr3	0.663373126394431	2.40398005655091	OK	0.387846759239608	YRI	TV (CpG-)	TS (CpG+)
chr4	0.653825822961527	2.57704039221965	OK	0.375546887901391	YRI	TV (CpG-)	TS (CpG+)
chr5	0.647972957707501	2.4110532033912	OK	0.388581357180729	YRI	TV (CpG-)	TS (CpG+)
chr6	0.567267513728564	2.35403010567868	OK	0.389660999547971	YRI	TV (CpG-)	TS (CpG+)
chr7	0.668793698014511	2.04077976130728	OK	0.397790008971034	YRI	TV (CpG-)	TS (CpG+)
chr8	0.490568793624703	2.14237603760004	OK	0.396610978212938	YRI	TV (CpG-)	TS (CpG+)
chr9	0.827107794977177	2.13634691458146	OK	0.403419921942384	YRI	TV (CpG-)	TS (CpG+)
chr10	0.354785609292919	2.0280839515312	OK	0.411145380463524	YRI	TV (CpG-)	TS (CpG+)
chr11	0.611554659027583	2.07277126411629	OK	0.40892537134754	YRI	TV (CpG-)	TS (CpG+)
chr12	0.401312961057099	2.05408271345081	OK	0.397030615232237	YRI	TV (CpG-)	TS (CpG+)
chr13	0.544744242884841	2.19588781875548	OK	0.379012024688818	YRI	TV (CpG-)	TS (CpG+)
chr14	0.658531629601747	2.28163081329752	OK	0.401306913356862	YRI	TV (CpG-)	TS (CpG+)
chr15	0.788790362521243	1.95333510754086	OK	0.417029479736473	YRI	TV (CpG-)	TS (CpG+)
chr16	0.748997756729938	1.89250711948672	ERROR: ABNORMAL_TERMINATION_IN_LNSRCH	0.442344174832068	YRI	TV (CpG-)	TS (CpG+)
chr17	0.613513992548458	1.90475748313013	ERROR: ABNORMAL_TERMINATION_IN_LNSRCH	0.449184342534465	YRI	TV (CpG-)	TS (CpG+)
chr18	0.552649795453926	2.12281132424128	OK	0.392752642933091	YRI	TV (CpG-)	TS (CpG+)
chr19	0.350522679927138	1.85031538782367	OK	0.483190547731923	YRI	TV (CpG-)	TS (CpG+)
chr20	0.624866671053977	2.01516643580798	OK	0.438600176459479	YRI	TV (CpG-)	TS (CpG+)
chr21	0.659851549155824	1.88572848322774	OK	0.401841757176769	YRI	TV (CpG-)	TS (CpG+)
chr22	0.535323858633879	1.81002694345254	OK	0.486409798302062	YRI	TV (CpG-)	TS (CpG+)
chr1	0.16580875748732	1.9655137823944	OK	0.410537686647489	TSI	TV (CpG-)	TS (CpG+)
chr2	0.404916524203461	2.04247078995761	OK	0.397982594685792	TSI	TV (CpG-)	TS (CpG+)
chr3	0.366099134774869	2.14477431220666	OK	0.388389702900208	TSI	TV (CpG-)	TS (CpG+)
chr4	0.354745384165522	2.25499272723527	OK	0.376432669005312	TSI	TV (CpG-)	TS (CpG+)
chr5	0.331194575702756	2.13498781776807	ERROR: ABNORMAL_TERMINATION_IN_LNSRCH	0.389522801197846	TSI	TV (CpG-)	TS (CpG+)
chr6	0.324370514685449	2.06522658782183	OK	0.390888404429471	TSI	TV (CpG-)	TS (CpG+)
chr7	0.462778533873426	1.99669773910197	OK	0.398718474252047	TSI	TV (CpG-)	TS (CpG+)
chr8	0.379262926048677	2.07357778885767	OK	0.396805109626908	TSI	TV (CpG-)	TS (CpG+)
chr9	0.549153352823808	1.87919428628688	OK	0.402532329740999	TSI	TV (CpG-)	TS (CpG+)
chr10	0.309789009037811	2.01983741231815	OK	0.412690650100054	TSI	TV (CpG-)	TS (CpG+)
chr11	0.467112162416536	2.01487258206164	OK	0.408574104397303	TSI	TV (CpG-)	TS (CpG+)
chr12	0.340745894968022	2.01850684926574	OK	0.397738906149621	TSI	TV (CpG-)	TS (CpG+)
chr13	0.352691128197882	2.07655251112627	OK	0.378983824026365	TSI	TV (CpG-)	TS (CpG+)
chr14	0.426572529656971	2.0142683847639	OK	0.400718971530812	TSI	TV (CpG-)	TS (CpG+)
chr15	0.550864846331924	1.86996514877684	OK	0.416301252629998	TSI	TV (CpG-)	TS (CpG+)
chr16	0.523147447390561	1.79157115990038	OK	0.440648079034749	TSI	TV (CpG-)	TS (CpG+)
chr17	0.539328257341641	1.82899520136415	OK	0.452000349904206	TSI	TV (CpG-)	TS (CpG+)
chr18	0.386217945399853	2.04408955244916	OK	0.393700996833038	TSI	TV (CpG-)	TS (CpG+)
chr19	0.206099724494243	1.80770038142882	OK	0.48468015687644	TSI	TV (CpG-)	TS (CpG+)
chr20	0.49320921242227	1.99787703173411	OK	0.438075330208061	TSI	TV (CpG-)	TS (CpG+)
chr21	0.315053383452354	1.75778574889704	OK	0.404961936715416	TSI	TV (CpG-)	TS (CpG+)
chr22	0.524526180788376	1.82313935387159	OK	0.485209268398461	TSI	TV (CpG-)	TS (CpG+)
chr1	0.0183745165054271	1.83706228680222	OK	0.41133601391521	CHB	TV (CpG-)	TS (CpG+)
chr2	0.305159377194969	1.92320527480057	OK	0.397849367887143	CHB	TV (CpG-)	TS (CpG+)
chr3	0.317142938990219	2.01089987599905	OK	0.38903048437542	CHB	TV (CpG-)	TS (CpG+)
chr4	0.248347066804979	2.14324992715304	OK	0.375948843114599	CHB	TV (CpG-)	TS (CpG+)
chr5	0.316417483337117	2.04072998219125	OK	0.389261836741083	CHB	TV (CpG-)	TS (CpG+)
chr6	0.289904394881962	2.03232010683365	OK	0.39070039911554	CHB	TV (CpG-)	TS (CpG+)
chr7	0.33056904864121	1.97950402393413	OK	0.397824358906548	CHB	TV (CpG-)	TS (CpG+)
chr8	0.254890746903751	1.95678276026797	OK	0.397199238592822	CHB	TV (CpG-)	TS (CpG+)
chr9	0.48234626511568	1.84163530870281	OK	0.402745596470975	CHB	TV (CpG-)	TS (CpG+)
chr10	0.21178890229088	1.89792142000352	OK	0.41279351665989	CHB	TV (CpG-)	TS (CpG+)
chr11	0.433894196697158	2.03236642878499	OK	0.408072375168245	CHB	TV (CpG-)	TS (CpG+)
chr12	0.341788577201039	2.09664850765918	OK	0.397367698121598	CHB	TV (CpG-)	TS (CpG+)
chr13	0.318822497355809	2.06220977684847	OK	0.378673148480818	CHB	TV (CpG-)	TS (CpG+)
chr14	0.193747922917752	1.91038047862593	OK	0.400771186087543	CHB	TV (CpG-)	TS (CpG+)
chr15	0.461297650420717	1.79991995220495	OK	0.416377118078956	CHB	TV (CpG-)	TS (CpG+)
chr16	0.485824618232622	1.77785953586465	OK	0.440333333638981	CHB	TV (CpG-)	TS (CpG+)
chr17	0.383068043065429	1.73469418432973	OK	0.451550572318683	CHB	TV (CpG-)	TS (CpG+)
chr18	0.326873549058834	1.92671397177965	OK	0.394096899024438	CHB	TV (CpG-)	TS (CpG+)
chr19	0.26123780782851	1.66743110056607	OK	0.481801873471444	CHB	TV (CpG-)	TS (CpG+)
chr20	0.333305490180783	1.8380646822536	OK	0.437432532323986	CHB	TV (CpG-)	TS (CpG+)
chr21	0.360256176968328	1.74724419001645	OK	0.40232306952268	CHB	TV (CpG-)	TS (CpG+)
chr22	0.360841194505219	1.64192409965534	OK	0.485683892618626	CHB	TV (CpG-)	TS (CpG+)
